"task_id","script_id","question_no","question_type","max_mark","teacher_mark","teacher_mark_confidence","teacher_mark_source","question","source_text","extracted_text_raw","extracted_text","student_title","page_range","extraction_status","error_message","confidence","illegible_count","unclear_count","cut_count","struck_count","inserted_count","ambiguous_authorship_count","red_ink_suspected","needs_review","review_flags","word_count","char_count","source_word_count","length_ratio","exceeds_one_third","verbatim_overlap_pct","paragraph_break_count","letter_components_found","letter_components_missing_count","transcription_model_version","transcription_provider","transcription_prompt_version","prompt_hash","transcription_settings","extraction_timestamp"
"CHART_017","SE_11_Q1_0017","8","Graph_Chart","10","","","absent","Look at the chart. It shows the sources of the USA electricity in 1980. Now, analyse the chart focussing the main aspects. (at least in 80 words)

Chart title: Sources of USA electricity in 1980. Values shown: Coal 46%; Natural gas 24%; Hydro-electric power 16%; Oil 12%; Nuclear 2%.","","The pie chart represents the five types of sources of the USA electricity in 1980. Five types of sources are Hydro electric power, Nuclear, oill coal, Natural gas. Almost half of source depends of USA electricity coal. paest uses source is oill. From the chart 46% coal are used in electricity, then mostly used Natural gas (24%), 16% Hydro-electric power and 12% oil used in the source of the USA electricity. Only 2% Nuclear oitt used for electricity.

From the chart the differece botween coal and Nuclear is 42%. almost half. So, ~~Nuclear Nuclear~~ V.S.A electricity is fully depend's on ~~coal~~ coal and Natural gas","The pie chart represents the five types of sources of the USA electricity in 1980. Five types of sources are Hydro electric power, Nuclear, oill coal, Natural gas. Almost half of source depends of USA electricity coal. paest uses source is oill. From the chart 46% coal are used in electricity, then mostly used Natural gas (24%), 16% Hydro-electric power and 12% oil used in the source of the USA electricity. Only 2% Nuclear oitt used for electricity.

From the chart the differece botween coal and Nuclear is 42%. almost half. So,  V.S.A electricity is fully depend's on  coal and Natural gas","","8-9","ok","","0.85","0","0","0","2","0","0","False","False","","98","595","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:00:47.830349+00:00"
"STORY_017","SE_11_Q1_0017","9","Story","7","","","absent","The following is the beginning of a story. Complete it in your own words and give a proper title. Once a lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playing on a race quite happily and didn't notice the sleeping lion. While running, ............","","Once a lion cuas sleeping in a forest. suddenly, a mouse came there. It cuas in fact, playing on a pace quite happily and didn't notice the sleeping lion. While running he acent lion's face at once the lion awoke up and caught the mouse.

The lion's cuas very angry. so, he wanted to kill the mouse. Mouse begged his life and said one day he will help the lion. The lion laughed and suddenly he Felt pity on mouse, so he didn't kill the mouse. One day the lion cealking in the forest at once he trapped in a net he tried and tried but failed. So, he started goarning suddenly the mouse saw the lion he Fastly acent to the lion cuith his sharp teeth he cut the net and save the lion. The lion ashamed because because one he wanted to kill the mouse.","Once a lion cuas sleeping in a forest. suddenly, a mouse came there. It cuas in fact, playing on a pace quite happily and didn't notice the sleeping lion. While running he acent lion's face at once the lion awoke up and caught the mouse.

The lion's cuas very angry. so, he wanted to kill the mouse. Mouse begged his life and said one day he will help the lion. The lion laughed and suddenly he Felt pity on mouse, so he didn't kill the mouse. One day the lion cealking in the forest at once he trapped in a net he tried and tried but failed. So, he started goarning suddenly the mouse saw the lion he Fastly acent to the lion cuith his sharp teeth he cut the net and save the lion. The lion ashamed because because one he wanted to kill the mouse.","","12-13","ok","","0.8","0","0","0","0","0","0","False","False","","147","748","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:00:47.830349+00:00"
"LETTER_017","SE_11_Q1_0017","10","Letter_Email","5","","","absent","Write a letter to your friend describing the future plan after passing HSC Exam.","","1231 Joynag Road, Dhaka

Dear Toufa.

Hope your are well by the grace of Almighty. I'm also well by his grace. From your last letter you wanted to know the future plan after passing H.S.c Exam. Noae I'm describing it.

You know our village people are illiterate. They do not know how read and write. They also zeno knowledge about hygiene and balance food. They lead unhealthy life most of them suffer many dieses. so, I make decission after passing HSC exam I go to village people cuith my some friends and tell them how to Fight cuith dises and how to prevent them I also teach them basic knoculedge of education, how to keep healthy and fit.

No more today. keep me in your ph prayer.

yours ever
Talha

From:
Talha
1231 Joynag road
Dhaka

To:
Toufa
shariatpur
Dhaka.","1231 Joynag Road, Dhaka

Dear Toufa.

Hope your are well by the grace of Almighty. I'm also well by his grace. From your last letter you wanted to know the future plan after passing H.S.c Exam. Noae I'm describing it.

You know our village people are illiterate. They do not know how read and write. They also zeno knowledge about hygiene and balance food. They lead unhealthy life most of them suffer many dieses. so, I make decission after passing HSC exam I go to village people cuith my some friends and tell them how to Fight cuith dises and how to prevent them I also teach them basic knoculedge of education, how to keep healthy and fit.

No more today. keep me in your ph prayer.

yours ever
Talha

From:
Talha
1231 Joynag road
Dhaka

To:
Toufa
shariatpur
Dhaka.","","10-11","ok","","0.9","0","0","0","0","0","0","False","False","","140","770","","","","","7","address;salutation;body;close;signature","1","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:00:47.830349+00:00"
"THEME_017","SE_11_Q1_0017","11","Theme","8","","","absent","Write down the theme of the poem.

All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","The poem reppresents two types of dreamers. One those who passively dream at night, another those one is who actively dream at day. While night dreamers forget their dream in meningless but day dreamers's are powerful because they pursue their dream's with open eyes and make their dream successful.","The poem reppresents two types of dreamers. One those who passively dream at night, another those one is who actively dream at day. While night dreamers forget their dream in meningless but day dreamers's are powerful because they pursue their dream's with open eyes and make their dream successful.","Theme writing","2","ok","","0.9","0","0","0","0","0","0","False","False","","49","299","50","0.98","","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:00:47.830349+00:00"
"SUMMARY_018","SE_11_Q1_0018","3","Summary","10","","","absent","Summarize the following text. Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","The following tent is about hope which inspires people to shape their life, to do continues handwork. It perches our soul. It sings the tune without words. We should never stop hoping cause it keeps us warm in the hardest situation of life. The tiny light of hope can enlighten a whole life of a people. So, we must keep hope in our heart.","The following tent is about hope which inspires people to shape their life, to do continues handwork. It perches our soul. It sings the tune without words. We should never stop hoping cause it keeps us warm in the hardest situation of life. The tiny light of hope can enlighten a whole life of a people. So, we must keep hope in our heart.","","5","ok","","0.9","0","0","0","0","0","0","False","False","","64","339","69","0.9275","True","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:03:37.289962+00:00"
"PARA_018","SE_11_Q1_0018","7","Paragraph","10","","","absent","Answer the following questions and write a paragraph on Artificial Intelligence. a. What is Artificial Intelligence? b. What are the features of AI? c. What are the applications of AI? d. How has AI revolutionized teaching and learning? e. Do you find any threatening aspect in AI?","","Artificial intelligence is a kind of machine or ~~rob~~ robot which requires to human intelligence. It is made by human. The features of AI or artificial intelligence i that it can talk, ~~his~~ listen, write and think like human. It can also solve pro within less time. It is a ~~programmea~~ prog mable computer based project. It con sto data. AI or artificial intelligence has made our daily life easier. Now a days, AI helps in every section of our life. Such as, cooking, writting, searching datas etc. We have some programed AI such as:- G Chatgpt, Gemini, Alexa, Siri, Deepseek etc. which helps us in our daily life do make decisions. It has a great impact int the sector of education. It has brought a revolutionized changes in teaching and learning. It helps students by helping them in ~~think~~ their study. A student can make short note any chopter within a second by the help of AI. Which helps them not to waste much time in chapter. Thus a student con use their valuable time in other. AI has a lot of usefulness in our life. But beside it, AI has some threatening disadvantages. Now a days, human are gelting ~~attane~~ attached with AI. more than They spend more time with AI mone than human. Those ai threat our humanity. Beside it decreases the thinking capability of humon. Students are being id because of the AI. At the end, we should use AI only at a limit. ~~Other~~ Otherwise it will cause on the end of h being.","Artificial intelligence is a kind of machine or  robot which requires to human intelligence. It is made by human. The features of AI or artificial intelligence i that it can talk,  listen, write and think like human. It can also solve pro within less time. It is a  prog mable computer based project. It con sto data. AI or artificial intelligence has made our daily life easier. Now a days, AI helps in every section of our life. Such as, cooking, writting, searching datas etc. We have some programed AI such as:- G Chatgpt, Gemini, Alexa, Siri, Deepseek etc. which helps us in our daily life do make decisions. It has a great impact int the sector of education. It has brought a revolutionized changes in teaching and learning. It helps students by helping them in  their study. A student can make short note any chopter within a second by the help of AI. Which helps them not to waste much time in chapter. Thus a student con use their valuable time in other. AI has a lot of usefulness in our life. But beside it, AI has some threatening disadvantages. Now a days, human are gelting  attached with AI. more than They spend more time with AI mone than human. Those ai threat our humanity. Beside it decreases the thinking capability of humon. Students are being id because of the AI. At the end, we should use AI only at a limit.  Otherwise it will cause on the end of h being.","Artificial Intelligence","10-12","ok","","0.8","0","0","0","6","0","0","False","False","","253","1381","","","","","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:03:37.289962+00:00"
"CHART_018","SE_11_Q1_0018","8","Graph_Chart","10","","","absent","Look at the chart. It shows the sources of the USA electricity in 1980. Now, analyse the chart focussing the main aspects. (at least in 80 words)

Chart title: Sources of USA electricity in 1980. Values shown: Coal 46%; Natural gas 24%; Hydro-electric power 16%; Oil 12%; Nuclear 2%.","","The pie ehart represents us the soucees of USA electricity in 1980. From the pie chart we can see that the highest amount of electricity come ~~fem~~ from coal. It is 46% From the burning of the coal, It produce harmful green house gas. Secondly we can see that the second highest amount of electricity come from natural gas. It is 2[cut] Those are natural elements. If we don not use wisely. It will finish one day. 16 [cut] of electricity come fromne hydro elect energy. We can also see that 12 % of electricity comes from oil. When we burn oil, It produce temper that produce electricity. But it also cause harmful green house gas like CO2, SO2 etc. From the piechart we can see that the least amount of ~~energ~~ electricity, comes from nuclear. It is 2 %. Though It is using a least amount, it has a huge amount of radiation effect. At the end, we can tell, most of the energy sourcees are limited in the world. If we do not not use use it will finish and one day and we have to ~~don~~ to face hazardous consequenees.","The pie ehart represents us the soucees of USA electricity in 1980. From the pie chart we can see that the highest amount of electricity come  from coal. It is 46% From the burning of the coal, It produce harmful green house gas. Secondly we can see that the second highest amount of electricity come from natural gas. It is 2[cut] Those are natural elements. If we don not use wisely. It will finish one day. 16 [cut] of electricity come fromne hydro elect energy. We can also see that 12 % of electricity comes from oil. When we burn oil, It produce temper that produce electricity. But it also cause harmful green house gas like CO2, SO2 etc. From the piechart we can see that the least amount of  electricity, comes from nuclear. It is 2 %. Though It is using a least amount, it has a huge amount of radiation effect. At the end, we can tell, most of the energy sourcees are limited in the world. If we do not not use use it will finish and one day and we have to  to face hazardous consequenees.","","12-13","ok","","0.8","0","0","0","3","0","0","False","False","","183","1000","","","","","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:03:37.289962+00:00"
"STORY_018","SE_11_Q1_0018","9","Story","7","","","absent","The following is the beginning of a story. Complete it in your own words and give a proper title. Once a lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playing on a race quite happily and didn't notice the sleeping lion. While running, ............","","Once lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playi on a race quite happily and didn't notice the sleeping lion. White running It accidentally beated the lion. The lion woke up and caught the mouse. The lion became angry and threaten the mouse to it. The mouse started crying and begged' for his life. The lion though for some moment and let go the mouse. Many days passa One day the lion was walking along the forest. Suddenly its step stepped in a trap of some animalcatcher. He tried do escape but failed. The mouse was also go passing the same way. Immediately it saw the lion. He remembered the kindness of the lion. So, the mouse cut the trap by its teeth and freed the lion from the cage. Thus its helped the lion. From the story we came do understa uderstan- d that we should not uderestimate little thing. based It can help us in our hard time.","Once lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playi on a race quite happily and didn't notice the sleeping lion. White running It accidentally beated the lion. The lion woke up and caught the mouse. The lion became angry and threaten the mouse to it. The mouse started crying and begged' for his life. The lion though for some moment and let go the mouse. Many days passa One day the lion was walking along the forest. Suddenly its step stepped in a trap of some animalcatcher. He tried do escape but failed. The mouse was also go passing the same way. Immediately it saw the lion. He remembered the kindness of the lion. So, the mouse cut the trap by its teeth and freed the lion from the cage. Thus its helped the lion. From the story we came do understa uderstan- d that we should not uderestimate little thing. based It can help us in our hard time.","A Lion and A Mouse","14-15","ok","","0.9","0","0","0","0","0","0","False","False","","168","889","","","","","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:03:37.289962+00:00"
"LETTER_018","SE_11_Q1_0018","10","Letter_Email","5","","","absent","Write a letter to your friend describing the future plan after passing HSC Exam.","","Asulia, Savar
27-06-2026

Dear friend,

How are you? Hope you are good by the grace of almighty Allah. In last letter you wanted to about my future plan after passing HSC exam.

You are well known about that, my aim is to be an honest and wise doctore. So, I will take admission in a renwed medical college after pas HSC : After passing from the Medical college, will join in a medical camping for helping poor and sick peopote people beside continui continuing my higher education.

No more today. Take care. We will gossip more about our aims, and target when we will meet again

Yours ever
Eva

From, Eva Asulia, Savar, Dhaka, 1215
To, Neha Azimpur, Old Dhaka Dhaka, 1205
Stamp","Asulia, Savar
27-06-2026

Dear friend,

How are you? Hope you are good by the grace of almighty Allah. In last letter you wanted to about my future plan after passing HSC exam.

You are well known about that, my aim is to be an honest and wise doctore. So, I will take admission in a renwed medical college after pas HSC : After passing from the Medical college, will join in a medical camping for helping poor and sick peopote people beside continui continuing my higher education.

No more today. Take care. We will gossip more about our aims, and target when we will meet again

Yours ever
Eva

From, Eva Asulia, Savar, Dhaka, 1215
To, Neha Azimpur, Old Dhaka Dhaka, 1205
Stamp","","16-17","ok","","0.9","0","0","0","0","0","0","False","False","","119","680","","","","","6","address;date;salutation;body;close;signature","0","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:03:37.289962+00:00"
"THEME_018","SE_11_Q1_0018","11","Theme","8","","","absent","Write down the theme of the poem.

All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","The poem tells us about 'Dream' which inspires people to work hard and achive success. Those who dream by day it can work hand to achive their success and make the dream come true. It helps people to make a happy and planm life. And the others who doesn't doesn't have a dream cannot shape their libes.","The poem tells us about 'Dream' which inspires people to work hard and achive success. Those who dream by day it can work hand to achive their success and make the dream come true. It helps people to make a happy and planm life. And the others who doesn't doesn't have a dream cannot shape their libes.","","18","ok","","0.9","0","0","0","0","0","0","False","False","","57","302","50","1.14","","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:03:37.289962+00:00"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","","","absent","Summarize the following text. Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","The text is about the most powerful things named hope . Hope is the more powerful thing, we cann't see it but it gives us the strength to do something which is impossible . Hope courage us to take step in brilliant work . In the passag the poet compare the hope with the little bird, which chirping sound inspire us to do ~~sometthin~~ something and. being successful .","The text is about the most powerful things named hope . Hope is the more powerful thing, we cann't see it but it gives us the strength to do something which is impossible . Hope courage us to take step in brilliant work . In the passag the poet compare the hope with the little bird, which chirping sound inspire us to do  something and. being successful .","","3","ok","","0.9","0","0","0","1","0","0","False","False","","64","356","69","0.9275","True","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:04:05.228027+00:00"
"PARA_019","SE_11_Q1_0019","7","Paragraph","10","","","absent","Answer the following questions and write a paragraph on Artificial Intelligence. a. What is Artificial Intelligence? b. What are the features of AI? c. What are the applications of AI? d. How has AI revolutionized teaching and learning? e. Do you find any threatening aspect in AI?","","AI (Artificial Intelligence)

AI (Artificial Intelligence) is most used word in the modern folk. It is a type of intilligence which enab machines to work as human

Artificial mean man-made and intel means the ability of thinking and make decision , AI can able computre to operate automatically wi human interaction . Now people can think that machines can work on their need without any interferen -n and AI can able to do this .

There are many AI tools which does not need any instruction of human, Like Robot. There are many advantage of AI In the feild of education it brought a great change. There are many AI operating Software by which students can get chance personalized study, student can take help from many softwar to solve math problems, and other problems. There are many AI based Software which monitor the Study type of any student. They can take free exams on any topics by which any student clear his concept in any topic (Ббт) charecha app is one of them

Not only the student but also the teachers are helped by AI . AI can friees up teachers time by auto marking marking the quizes . In this times teachers do other work. AI can also work in the field of Medical . Doctors can solve any problem by VR opprassion opata operation. AI also can change the field of communication nartual reality is example of this,

as others AI also have many disadvan tagies. Marzely people can depands on AI which distroy our brain's ability . People do not use his brain to solve any prob for AI. So, If we want to get a good world we should use AI comciosly .","AI (Artificial Intelligence)

AI (Artificial Intelligence) is most used word in the modern folk. It is a type of intilligence which enab machines to work as human

Artificial mean man-made and intel means the ability of thinking and make decision , AI can able computre to operate automatically wi human interaction . Now people can think that machines can work on their need without any interferen -n and AI can able to do this .

There are many AI tools which does not need any instruction of human, Like Robot. There are many advantage of AI In the feild of education it brought a great change. There are many AI operating Software by which students can get chance personalized study, student can take help from many softwar to solve math problems, and other problems. There are many AI based Software which monitor the Study type of any student. They can take free exams on any topics by which any student clear his concept in any topic (Ббт) charecha app is one of them

Not only the student but also the teachers are helped by AI . AI can friees up teachers time by auto marking marking the quizes . In this times teachers do other work. AI can also work in the field of Medical . Doctors can solve any problem by VR opprassion opata operation. AI also can change the field of communication nartual reality is example of this,

as others AI also have many disadvan tagies. Marzely people can depands on AI which distroy our brain's ability . People do not use his brain to solve any prob for AI. So, If we want to get a good world we should use AI comciosly .","AI (Artificial Intelligence)","14-16","ok","","0.85","0","0","0","0","0","0","False","True","wrap_as_paragraph","279","1565","","","","","5","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:04:05.228027+00:00"
"CHART_019","SE_11_Q1_0019","8","Graph_Chart","10","","","absent","Look at the chart. It shows the sources of the USA electricity in 1980. Now, analyse the chart focussing the main aspects. (at least in 80 words)

Chart title: Sources of USA electricity in 1980. Values shown: Coal 46%; Natural gas 24%; Hydro-electric power 16%; Oil 12%; Nuclear 2%.","","The chart hilight the data of the sources of the USA electricity in the year of 1980. We can clearly seen fra the pie chart that a hage numbe of electricity is come from natura gas and it is 24%, it obtain 86 from the chart. But coal has big more portion than natural gas an this number is 46% which is high It obtain almost half from the cha It obtain 165.6 from the char. So we can told that in 1980 most numb of electricity come from coal.

On the other hand a short number of electricity come from the Hydro-electric power, Nuclear and oil. and to it is 16%, 2%, and 2%, Hence, we can see a little bit of electricity come from oil and it is only 2% it obtain only 7.2 of the pie chart At last we can told that in 1980 the electricity of USA were coal based .","The chart hilight the data of the sources of the USA electricity in the year of 1980. We can clearly seen fra the pie chart that a hage numbe of electricity is come from natura gas and it is 24%, it obtain 86 from the chart. But coal has big more portion than natural gas an this number is 46% which is high It obtain almost half from the cha It obtain 165.6 from the char. So we can told that in 1980 most numb of electricity come from coal.

On the other hand a short number of electricity come from the Hydro-electric power, Nuclear and oil. and to it is 16%, 2%, and 2%, Hence, we can see a little bit of electricity come from oil and it is only 2% it obtain only 7.2 of the pie chart At last we can told that in 1980 the electricity of USA were coal based .","","12-13","ok","","0.9","0","0","0","0","0","0","False","False","","144","762","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:04:05.228027+00:00"
"STORY_019","SE_11_Q1_0019","9","Story","7","","","absent","The following is the beginning of a story. Complete it in your own words and give a proper title. Once a lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playing on a race quite happily and didn't notice the sleeping lion. While running, ............","","Marcy is a great virtud

Once a lion was slepping in a forest. Suddenly a mouse came there . It was, in fact, playing on a race quite happily and didn't notice the sleeping lion. While running suddenly the mouse enter into the nose of lion . Being ferocious the lion groaning and tell ""who is here? I can kill you now"". Being afraid the mouse told that ""Sirs, you are the king of forest, you are very mighty sir. please forgive me sir"". The lion replied that ""For what reason I can forgive you?""

The mouse replied that king one day I will help you my God king. The lion smile loudly and say you will help me : you are very little creation I don't need your help any day cause I'm more strong than you. Then the lion forgive the mouse . & After long day the lion was ~~trapped~~ trapped by a net and it was ~~try~~ trying to get rid from this but in rain . The mouse notice that and cut the net with it's sharp ~~theef~~ teeth . By this the lion can get rid from the net. Then The lion Thanked the mouse and Said ~~that~~ ""I was wrong very everyone need other's help to live"" The mouse agreed with it .

Moral: Every creature need other's help to live","Marcy is a great virtud

Once a lion was slepping in a forest. Suddenly a mouse came there . It was, in fact, playing on a race quite happily and didn't notice the sleeping lion. While running suddenly the mouse enter into the nose of lion . Being ferocious the lion groaning and tell ""who is here? I can kill you now"". Being afraid the mouse told that ""Sirs, you are the king of forest, you are very mighty sir. please forgive me sir"". The lion replied that ""For what reason I can forgive you?""

The mouse replied that king one day I will help you my God king. The lion smile loudly and say you will help me : you are very little creation I don't need your help any day cause I'm more strong than you. Then the lion forgive the mouse . & After long day the lion was  trapped by a net and it was  trying to get rid from this but in rain . The mouse notice that and cut the net with it's sharp  teeth . By this the lion can get rid from the net. Then The lion Thanked the mouse and Said  ""I was wrong very everyone need other's help to live"" The mouse agreed with it .

Moral: Every creature need other's help to live","","17-19","ok","","0.9","0","0","0","4","0","0","False","False","","216","1116","","","","","3","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:04:05.228027+00:00"
"LETTER_019","SE_11_Q1_0019","10","Letter_Email","5","","","absent","Write a letter to your friend describing the future plan after passing HSC Exam.","","27-06-2026
Demira, Dhaka
Bangladesh

Dear Messi,

At first take my heartiest love. Hope you great by the grace of Almighty . I reci your letter just now. In the letter y wanted to know about my future Plan affi passing HSC Exam. Actually My HSC Exa is close to door or knocking at the door.

My childhood I have a plan to belong computer engineer . So, to q fullfill dream I have to get chance in a Engineering university So I take ap preparation after my HSC to get chance in BUET or others Engin University like RUET, CHUET, KUET etc. In the mentlime I can also developed my English Spiking and listining Skill to cope-up with the modern age .

So. thats my plan after HSC .

No more today, Convey my Salam to your parrants and love to your youngers.

Your loving,
Mridul

From,
Parhin Mridul
Demira, Dhaka
Kamargoap

To
Messi
Rupganj, Narayanganj
Chanpara","27-06-2026
Demira, Dhaka
Bangladesh

Dear Messi,

At first take my heartiest love. Hope you great by the grace of Almighty . I reci your letter just now. In the letter y wanted to know about my future Plan affi passing HSC Exam. Actually My HSC Exa is close to door or knocking at the door.

My childhood I have a plan to belong computer engineer . So, to q fullfill dream I have to get chance in a Engineering university So I take ap preparation after my HSC to get chance in BUET or others Engin University like RUET, CHUET, KUET etc. In the mentlime I can also developed my English Spiking and listining Skill to cope-up with the modern age .

So. thats my plan after HSC .

No more today, Convey my Salam to your parrants and love to your youngers.

Your loving,
Mridul

From,
Parhin Mridul
Demira, Dhaka
Kamargoap

To
Messi
Rupganj, Narayanganj
Chanpara","","10-11","ok","","0.9","0","0","0","0","0","0","False","False","","153","858","","","","","8","address;date;salutation;body;close;signature","0","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:04:05.228027+00:00"
"THEME_019","SE_11_Q1_0019","11","Theme","8","","","absent","Write down the theme of the poem.

All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","The poem is about an inspiration named dream . Dream is a common thing but varied from person to person . Someone dream by night, and in the morning he can realize that was not real but real dream is that which can unable to man to Sleep . Dreamers of the day are the real hero's and they take their dreams as Inspairication and motivation And. also work hard to make it dreams truer.","The poem is about an inspiration named dream . Dream is a common thing but varied from person to person . Someone dream by night, and in the morning he can realize that was not real but real dream is that which can unable to man to Sleep . Dreamers of the day are the real hero's and they take their dreams as Inspairication and motivation And. also work hard to make it dreams truer.","","7","ok","","0.9","0","0","0","0","0","0","False","False","","72","384","50","1.44","","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T23:04:05.228027+00:00"
