"task_id","script_id","question_no","question_type","max_mark","model","provider","run_index","raw_context_content_data","raw_structure_format_brevity","raw_language_mechanics","raw_originality_comparisons_paraphrase","raw_total","context_content_data","structure_format_brevity","language_mechanics","originality_comparisons_paraphrase","total_score","capped_from","cap_applied","applied_cap_reason","performance_band","is_attempted","synthesised","context_content_data_rationale","structure_format_brevity_rationale","language_mechanics_rationale","originality_comparisons_paraphrase_rationale","context_content_data_evidence","structure_format_brevity_evidence","language_mechanics_evidence","originality_comparisons_paraphrase_evidence","evidence_not_found","frequent_errors","positive_aspects","feedback_summary","model_version","thinking_level","rubric_hash","prompt_hash","timestamp"
"SUMMARY_018","SE_11_Q1_0018","3","Summary","10","gemini","vertex","1","2","1","1","2","6","2","1","1","2","6","6","False","None","Band 3","True","False","Captures the core message that hope supports humans through hardship, but introduces extraneous moralizing and external ideas not present in the poem.","Maintained in a single paragraph block, but uses a weak meta-discursive opening and lacks concise analytical condensation.","Contains multiple mechanical errors including malapropisms/spelling slips ('tent' for text, 'continues handwork' for continuous hard work), informal conjunctions ('cause'), and missing prepositions ('perches our soul').","Attempts to express the poem's central metaphor in the student's own words with zero direct verbatim copying, though some phrases closely mirror the source text.","hope which inspires people to shape their life, to do continues handwork.","The following tent is about hope","to do continues handwork. It perches our soul. It sings the tune without words. We should never stop hoping cause","The tiny light of hope can enlighten a whole life of a people.","","Lexical errors / Malapropisms ('tent' instead of 'text', 'continues handwork' instead of 'continuous hard work');Informal register ('cause' instead of 'because');Meta-language opening ('The following tent is about...')","Understands the central metaphor of hope providing comfort in difficult times;Avoided verbatim lifting from the poem;Written as a single unified paragraph","The candidate captures the essential theme of the poem—that hope sustains humanity in adverse conditions—and writes in their own words without verbatim copying. However, the response is weakened by spelling/word-choice slips ('tent', 'continues handwork'), an informal tone ('cause'), and unnecessary meta-phrasing and moralizing.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","52ef0e406d4ae688c046d1cd7293b7a0608a4bd7197827322ae197a8afb72698","2026-08-25T00:08:50.346401+00:00"
"SUMMARY_018","SE_11_Q1_0018","3","Summary","10","gemini","vertex","2","2","1","1","1","5","2","1","1","1","5","5","False","None","Band 2","True","False","Captures the basic idea of hope providing warmth and endurance in difficult situations, but strays into subjective moralizing and advice rather than remaining strictly objective.","Maintained in a single paragraph, but relies on a clunky, formulaic meta-announcement at the opening.","Contains multiple mechanical errors including spelling/malapropisms ('tent' for 'text', 'continues handwork' for 'continuous hard work'), informal contractions ('cause'), and missing prepositions ('perches our soul').","Directly lifts specific poetic phrases with minimal rewording instead of translating poetic metaphors into original prose summary.","We should never stop hoping cause it keeps us warm in the hardest situation of life. The tiny light of hope can enlighten a whole life of a people. So, we must keep hope in our heart.","The following tent is about hope","The following tent is about hope which inspires people to shape their life, to do continues handwork. It perches our soul.","It perches our soul. It sings the tune without words.","","Spelling errors and malapropisms ('tent' for 'text', 'continues handwork' for 'continuous hard work');Informal phrasing ('cause' instead of 'because');Moralizing personal commentary ('So, we must keep hope in our heart');Near-verbatim phrase reproduction ('sings the tune without words')","Presents the response in a single continuous paragraph;Recognizes the core metaphorical association between hope and warmth during hard times","The response identifies the primary message of the poem—that hope sustains people through adversity—and maintains a single-paragraph format. However, it is weakened by lexical and spelling inaccuracies (such as 'tent' and 'continues handwork'), includes inappropriate moralizing filler at the conclusion, and copies lines from the poem directly rather than expressing them in the candidate's own words.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","52ef0e406d4ae688c046d1cd7293b7a0608a4bd7197827322ae197a8afb72698","2026-08-25T00:08:52.933636+00:00"
"SUMMARY_018","SE_11_Q1_0018","3","Summary","10","gemma","ai_studio","0","2","1","1","2","6","2","1","1","2","6","6","False","None","Band 3","True","False","The candidate identifies the core theme of hope as a supportive force during hardship, but includes external interpretations (hard work, shaping life) not present in the original poem.","While written as a single block, the response fails the basic purpose of a summary by being nearly the same length as the original text (64 words vs 69 words).","Significant errors in word choice ('tent' for 'text'), morphology ('continues handwork'), and register ('cause'), along with missing prepositions.","The candidate mostly avoids direct copying and attempts to paraphrase the poem's imagery into prose.","inspires people to shape their life, to do continues handwork","The following tent is about hope... keep hope in our heart.","The following tent is about hope","keeps us warm in the hardest situation of life","structure_format_brevity","Lexical substitutions (e.g., 'tent' instead of 'text');Morphological errors (e.g., 'continues handwork');Informal register (e.g., 'cause')","Accurate identification of the central theme;Effective avoidance of verbatim copying","The candidate successfully grasps the abstract theme of the poem. However, the writing is severely marred by linguistic inaccuracies and a failure to condense the material, resulting in a summary that is virtually the same length as the source. The addition of external moralizing ('handwork') slightly deviates from the objective nature of a summary. Score is placed at the lower end of Band 3 due to poor syntax and vocabulary.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","52ef0e406d4ae688c046d1cd7293b7a0608a4bd7197827322ae197a8afb72698","2026-08-25T00:09:44.070944+00:00"
"SUMMARY_018","SE_11_Q1_0018","3","Summary","10","gemma","ai_studio","1","1.5","1","1","2.5","6","1.5","1","1","2.5","6","6","False","None","Band 3","True","False","The candidate identifies the core theme of hope, but introduces significant external information and personal interpretation (shaping life, hard work) that is not present in the poem.","While the student used a single block, the 'summary' is 64 words long for a 69-word poem. This lacks the fundamental characteristic of conciseness required for a summary.","Multiple errors in vocabulary ('tent' instead of 'text'), adjective forms ('continues handwork'), and preposition usage ('perches our soul').","The candidate demonstrated a strong effort to avoid verbatim copying of the original lines, reflecting a total lack of direct plagiarism.","inspires people to shape their life, to do continues handwork","","The following tent is about hope","The tiny light of hope can enlighten a whole life of a people.","","Lexical errors (malapropism);Subject-verb/Adjective agreement;Inclusion of external/irrelevant context","Complete absence of verbatim copying;Adherence to single-paragraph format","The candidate correctly identifies the theme and avoids direct copying from the text. However, the response functions more as a brief commentary than a summary, as it is nearly as long as the original poem and includes external ideas (hard work) not found in the source. Linguistic precision is low, with notable errors such as using 'tent' for 'text'.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","52ef0e406d4ae688c046d1cd7293b7a0608a4bd7197827322ae197a8afb72698","2026-08-25T00:10:00.099895+00:00"
"SUMMARY_018","SE_11_Q1_0018","3","Summary","10","gemma","ai_studio","2","2","1","1","2","6","2","1","1","2","6","6","False","None","Band 3","True","False","The candidate correctly identifies the theme of hope and its resilience, but incorrectly includes external opinions and moral imperatives not found in the original text.","While presented as a single block, the response fails the principle of brevity; it is nearly as long as the original poem and lacks the condensation expected of a summary.","There are significant lexical errors (using 'tent' for 'text') and grammatical issues regarding preposition use and adjective forms.","The student avoids verbatim sentence copying, but relies heavily on the poem's metaphors without transforming them into a synthesized summary.","inspires people to shape their life, to do continues handwork","","The following tent is about hope","It perches our soul. It sings the tune without words.","","Malapropism (tent/text);Inclusion of external opinions/filler;Grammatical inaccuracy","Avoidance of verbatim copying;Core theme identified","The candidate demonstrates a basic understanding of the poem's theme. However, the response is not a true summary but rather a mix of a paraphrase and a personal reflection. The presence of 'tent' instead of 'text' and the inclusion of external advice ('do continues handwork') detract from the objective nature of the task. The length is excessive for a summary of a short poem.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","52ef0e406d4ae688c046d1cd7293b7a0608a4bd7197827322ae197a8afb72698","2026-08-25T00:09:53.478440+00:00"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","gemini","vertex","0","2","1","1","2","6","2","1","1","2","6","6","False","None","Band 3","True","False","The candidate grasps the core metaphor of hope being compared to a bird that offers strength and inspiration, though generic motivational statements are added.","Maintained in a single paragraph block, but lacks concise summary structure due to repetitive phrasing and minor padding.","Multiple mechanical errors, including misspelling ('passag', 'cann't'), faulty part-of-speech usage ('courage us'), subject-verb agreement errors ('poet compare', 'sound inspire'), and broken terminal punctuation ('and. being').","The script demonstrates 0.0% verbatim copying, paraphrasing the underlying concept entirely in the candidate's own words despite basic vocabulary.","In the passag the poet compare the hope with the little bird, which chirping sound inspire us to do  something and. being successful .","The text is about the most powerful things named hope . Hope is the more powerful thing","In the passag the poet compare the hope with the little bird, which chirping sound inspire us to do  something and. being successful .","we cann't see it but it gives us the strength to do something which is impossible .","","Subject-verb agreement errors ('poet compare', 'sound inspire');Spelling and punctuation slips ('passag', 'cann't', 'and.');Incorrect part of speech ('courage' used as a verb instead of 'encourages')","Zero verbatim copying from the poem;Correctly identifies the central metaphor of the bird representing hope;Single paragraph layout maintained","The candidate demonstrates a fair understanding of the poem's central metaphor and writes entirely in their own words without copying lines. However, the summary is weakened by basic grammatical breakdowns, subject-verb agreement lapses, spelling errors, and awkward sentence structures. As syntax remains basic, the script sits at the lower boundary of Band 3 (6/10).","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e4df6f2d03f255c79f7cd4dfb3f3900dfa776b077083e584e05bf45eaaa666f4","2026-08-25T00:18:11.224273+00:00"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","gemini","vertex","1","2","1","1","2","6","2","1","1","2","6","6","False","None","Band 3","True","False","The candidate correctly identifies the main subject (hope) and captures the central metaphor of the bird providing inspiration, but adds generic motivational phrasing and misses the poem's theme of resilience during hardship and extremity.","The response is presented in a single block of text of appropriate length, but internal cohesion is hindered by fragmented concluding syntax.","There is a noticeable density of grammatical slips, spelling mistakes, and punctuation faults, including subject-verb disagreement, incorrect part of speech usage, and a misplaced period.","The summary is written entirely in the candidate's own words with zero verbatim copying from the poem, attempting genuine paraphrase of the imagery.","In the passag the poet compare the hope with the little bird, which chirping sound inspire us to do  something and. being successful .","inspire us to do  something and. being successful .","Hope courage us to take step in brilliant work . In the passag the poet compare the hope with the little bird","Hope is the more powerful thing, we cann't see it but it gives us the strength to do something which is impossible .","","Subject-verb agreement errors ('poet compare', 'sound inspire');Part of speech misuse ('courage' used as a verb);Spelling and punctuation errors ('cann't', 'passag', misplaced period in 'and.')","100% original phrasing with zero verbatim copying from the source text;Correctly identifies the core metaphor of hope as a bird","The candidate demonstrates a good basic understanding of the poem's central metaphor and expresses it entirely in their own words. However, the score is constrained to the lower end of Band 3 due to recurring grammatical, mechanical, and spelling errors, as well as minor syntactic fragmentation towards the end.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e4df6f2d03f255c79f7cd4dfb3f3900dfa776b077083e584e05bf45eaaa666f4","2026-08-25T00:18:30.662799+00:00"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","gemini","vertex","2","2","1","1","2","6","2","1","1","2","6","6","False","None","Band 3","True","False","The candidate captures the primary metaphorical meaning of the poem by connecting hope to a bird that offers inner strength and continuous inspiration. However, there is some repetitive and generic phrasing regarding doing 'brilliant work' and 'being successful' instead of addressing the enduring nature of hope in extreme adversity.","The summary is formatted in a single block without paragraph breaks. However, brevity is weakened by repetitive opening statements about hope being powerful.","There are frequent mechanical and grammatical errors throughout the short text, including spelling errors ('cann't', 'passag'), incorrect word class ('courage us' instead of 'encourages us'), subject-verb agreement errors ('poet compare', 'chirping sound inspire'), and faulty sentence structure/punctuation ('and. being successful').","The candidate completely avoids verbatim copying from the poem (0% overlap) and makes a genuine attempt to express the central metaphor in their own words, despite basic language proficiency.","In the passag the poet compare the hope with the little bird, which chirping sound inspire us to do  something and. being successful .","The text is about the most powerful things named hope . Hope is the more powerful thing,","In the passag the poet compare the hope with the little bird, which chirping sound inspire us to do  something and. being successful .","we cann't see it but it gives us the strength to do something which is impossible .","","Subject-verb agreement ('poet compare', 'sound inspire');Spelling slips ('cann't', 'passag');Word formation and usage ('courage us' as a verb);Punctuation and clause syntax ('and. being successful')","Zero verbatim copying from the source poem;Successfully identifies the central metaphor comparing hope to a bird;Maintained a single-paragraph summary structure","The response demonstrates a sound basic comprehension of Emily Dickinson's poem, correctly identifying the bird metaphor and the uplifting role of hope without copying source lines. However, the summary suffers from noticeable grammatical errors (subject-verb agreement, improper verb usage, spelling) and a disjointed final sentence structure. It achieves the lower end of Band 3 due to original paraphrasing alongside basic syntax and frequent mechanical slips.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e4df6f2d03f255c79f7cd4dfb3f3900dfa776b077083e584e05bf45eaaa666f4","2026-08-25T00:18:33.560647+00:00"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","gemma","ai_studio","0","2","1","0.5","3","6.5","2","1","0.5","2.5","6","6.5","False","None","Band 3","True","False","The candidate correctly identifies the central theme (hope) and the key metaphor (the bird), though the explanation is generic and lacks the poem's specific nuances regarding persistence through hardship.","The response is written as a single block; however, it fails the functional goal of a summary by being nearly the same length as the original poem, offering no real condensation.","There is a high density of errors, including incorrect word forms ('courage' instead of 'encourages'), spelling mistakes ('passag'), and punctuation failures.","The candidate successfully avoided all verbatim copying from the source text, presenting the ideas entirely in their own words.","the poet compare the hope with the little bird","The text is about the most powerful things named hope .","Hope courage us to take step in brilliant work . In the passag","it gives us the strength to do something which is impossible","","Subject-verb agreement;Word-form errors;Spelling errors;Punctuation fragments","Zero verbatim copying;Correct identification of the core metaphor","The candidate demonstrates a good understanding of the poem's theme and the central metaphor, and is commended for using entirely original phrasing. However, the response is not a 'summary' in the technical sense as it does not condense the text. The score is heavily impacted by poor linguistic mechanics and basic syntax. Following the Band 3 tiebreaker for basic/poor syntax, the total score is set to the lower end of the band.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e4df6f2d03f255c79f7cd4dfb3f3900dfa776b077083e584e05bf45eaaa666f4","2026-08-25T00:19:43.501384+00:00"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","gemma","ai_studio","1","1.5","1","0.5","3","6","1.5","1","0.5","3","6","6","False","None","Band 3","True","False","The candidate identifies the core subject (hope) and the bird metaphor but includes significant generic filler and external interpretations not present in the poem, such as doing 'impossible' things or 'brilliant work'.","The response is a single block as required. However, it fails the fundamental objective of a summary by being almost the same length as the original text (64 words vs 69 words), providing no actual condensation.","There is a high density of errors, including spelling mistakes ('cann't', 'passag') and subject-verb agreement failures ('poet compare', 'sound inspire').","The candidate successfully avoided copying any direct phrases or sentences from the source text, using their own (albeit flawed) phrasing throughout.","it gives us the strength to do something which is impossible . Hope courage us to take step in brilliant work .","The text is about the most powerful things named hope . Hope is the more powerful thing, we cann't see it but it gives us the strength to do something which is impossible . Hope courage us to take step in brilliant work . In the passag the poet compare the hope with the little bird, which chirping sound inspire us to do something and. being successful .","In the passag the poet compare the hope with the little bird, which chirping sound inspire us","Hope is the more powerful thing, we cann't see it","structure_format_brevity","Subject-Verb Agreement;Spelling errors;Generic filler/Off-topic drift","Zero verbatim copying;Identification of the bird metaphor","The candidate captures the basic theme and the central metaphor of the poem without copying directly from the text. However, the writing lacks the essential quality of a summary; it is nearly as long as the original poem and contains significant generic motivational filler not found in the source material. Language mechanics are weak, characterized by frequent spelling and grammatical errors. While it falls into Band 3 based on original paraphrasing, the low linguistic precision and lack of conciseness result in the lower end of that band.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e4df6f2d03f255c79f7cd4dfb3f3900dfa776b077083e584e05bf45eaaa666f4","2026-08-25T00:19:54.150353+00:00"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","gemma","ai_studio","2","1.5","1.5","0.5","2.5","6","1.5","1.5","0.5","2.5","6","6","False","None","Band 3","True","False","The candidate correctly identifies the bird metaphor and the concept of strength, but misses the poem's specific focus on resilience during storms and the selfless nature of hope. Some parts are generic filler not found in the text.","The response is presented as a single block. While the logic is generally sequential, the sentence flow is choppy.","High density of errors including spelling ('passag', 'cann't'), incorrect word forms ('courage' instead of 'encourages'), and subject-verb agreement issues ('sound inspire').","The candidate avoids verbatim copying entirely, using their own words to interpret the text, though the phrasing is occasionally awkward.","Hope courage us to take step in brilliant work","The text is about... being successful .","In the passag the poet compare the hope with the little bird, which chirping sound inspire us","which chirping sound inspire us to do something and. being successful .","structure_format_brevity;originality_comparisons_paraphrase","Orthographic errors (passag, cann't);Grammatical word-class errors (use of 'courage' as a verb);Subject-Verb Agreement (sound inspire)","Total absence of verbatim copying;Successful identification of the central bird metaphor","The candidate demonstrates a commendable level of originality, entirely paraphrasing the source material and identifying the core metaphor of the bird. However, the score is limited by significant weaknesses in linguistic mechanics, specifically in spelling and syntax. Furthermore, the content drifts into generic interpretations ('brilliant work') rather than focusing on the poem's specific themes of persistence and selflessness.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e4df6f2d03f255c79f7cd4dfb3f3900dfa776b077083e584e05bf45eaaa666f4","2026-08-25T00:19:53.373175+00:00"
"SUMMARY_020","SE_11_Q1_0020","3","Summary","10","gemini","vertex","0","1","1","1","1","4","1","1","1","1","4","4","False","None","Band 2","True","False","While the script recognizes that the poem discusses hope, it includes meta-commentary, misconstrues the central bird metaphor, and completely reverses the meaning of the final stanza by claiming hope asks for everything rather than asking for nothing.","The response is organized in a single paragraph, but it begins with an informal meta-announcement and relies on choppy, repetitive sentence structures rather than a smoothly connected summary.","There are noticeable grammatical breakdowns, such as a modal auxiliary followed by a past-tense verb, redundant and incorrect article usage before superlatives, and omitted articles.","The student succeeds in avoiding verbatim copying from the text, but the paraphrase is basic and relies on repetitive sentence stems starting with 'Hope is...'.","It asked about everything.","This poem is all about Hope!","Hope can came from a chillest a land and from the strangest sea.","Hope is mixed in our soul. Hope tells about everything without words.","","Modal verb tense error ('can came');Incorrect article insertion and misuse with superlative ('a chillest a land');Missing determiner/plural form ('Human can't');Factual reversal of source text meaning","Zero verbatim copying from the poem text;Maintains a single paragraph format;Understands that hope resides within the soul and persists through hardship","The candidate attempts an original summary in their own words without copying lines directly from the poem. However, the response suffers from grammatical slips (such as 'can came' and 'a chillest a land') and demonstrates key comprehension errors—most notably stating that hope 'asked about everything', which is the exact opposite of the poet's message ('never... asked a crumb of me'). Avoiding conversational openings and refining grammatical accuracy will improve future performance.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ddf7c387ca51a688d3e24cfa29648b70b2f8121cbf7baeea4330222b87a5e479","2026-08-25T00:28:38.281588+00:00"
"SUMMARY_020","SE_11_Q1_0020","3","Summary","10","gemini","vertex","1","1","1","1","1","4","1","1","1","1","4","4","False","None","Band 2","True","False","The candidate recognizes the subject as hope, but completely misinterprets core poetic lines and inverts the poem's concluding meaning by stating that hope asks for everything instead of never asking for a crumb.","The response is organized in a single paragraph, but relies on an exclamatory and conversational introductory sentence rather than a concise summary statement.","Demonstrates recurring mechanical and grammatical faults, including modal verb followed by past tense ('can came'), article stacking with a superlative ('a chillest a land'), and missing determiners/pluralization ('Human can't').","The candidate attempts to use their own words and avoids verbatim copying from the source poem, but the paraphrasing is awkward, overly literal, and distorts the central metaphors.","It asked about everything.","This poem is all about Hope!","Hope can came from a chillest a land","If hope comes true that is the sweetest if not that is the sourest like a storm.","","Modal verb error with past tense form ('can came');Redundant article before superlative ('a chillest a land');Severe misinterpretation of poem's explicit ending ('It asked about everything');Conversational/exclamatory opening tone ('Hope!')","Composed entirely in the candidate's own words with zero verbatim copying;Maintains a single continuous block without splitting into multiple paragraphs","The candidate demonstrates an earnest attempt to summarize the poem using their own words rather than copying lines directly. However, the response misinterprets several key metaphors and concludes with a factual inversion of Dickinson's message (stating hope asks for everything rather than nothing). Coupled with basic syntax and grammatical errors, the script places at the lower end of Band 2 (4/10).","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ddf7c387ca51a688d3e24cfa29648b70b2f8121cbf7baeea4330222b87a5e479","2026-08-25T00:28:39.493812+00:00"
"SUMMARY_020","SE_11_Q1_0020","3","Summary","10","gemini","vertex","2","1","1","1","1","4","1","1","1","1","4","4","False","None","Band 2","True","False","The response identifies the subject of hope but critically misinterprets the poem's core meaning and metaphors—most notably stating that hope 'asked about everything' when the text explicitly emphasizes that it never asked for anything in return ('never... asked a crumb'). It also includes conversational fluff.","The summary maintains a single block structure without paragraph breaks, but it starts with an informal conversational exclamation rather than an academic summary opening.","Displays repetitive sentence starters ('Hope is...', 'Hope tells...') and notable grammatical errors, including modal-tense disagreement, double article usage with a superlative, and missing plural markers.","The candidate avoided verbatim copying completely (0% overlap), but the phrasing is clumsy, simplistic, and alters the meaning of the original figurative imagery.","It asked about everything.","This poem is all about Hope!","Hope can came from a chillest a land","Hope is mixed in our soul.","","Modal auxiliary followed by past tense verb ('can came');Redundant/incorrect article before superlative ('a chillest a land');Direct thematic contradiction of the source text ('It asked about everything');Repetitive, monotonous sentence structures","Zero verbatim copying from the source text;Maintained a single continuous paragraph structure","The candidate attempts an independent summary in their own words without verbatim copying, formatted as a single paragraph. However, the response fundamentally misunderstands key metaphors of Dickinson's poem—culminating in an assertion that contradicts the poem's conclusion. Language mechanics are basic and contain grammatical slips ('can came', 'a chillest a land'), placing the script at the lower end of Band 2.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ddf7c387ca51a688d3e24cfa29648b70b2f8121cbf7baeea4330222b87a5e479","2026-08-25T00:29:00.049284+00:00"
"SUMMARY_020","SE_11_Q1_0020","3","Summary","10","gemma","ai_studio","0","1","1","1","2","5","1","1","1","2","5","5","False","None","Band 2","True","False","The candidate identifies the subject as 'Hope' but fundamentally misinterprets the poem's core metaphor. They mistake the bird for a literal animal's life and misread the 'sweetest in the gale' as a conditional outcome (if hope comes true), rather than an enduring quality during hardship.","While written in a single block, the candidate fails the primary goal of a summary: conciseness. The response is actually longer than the source text (73 words vs 69 words).","There are several significant grammatical errors, including tense issues ('can came') and article misuse ('a chillest a land'). Sentence structure is repetitive and basic.","The candidate earns marks for completely avoiding verbatim copying of the source text. However, the phrasing is simplistic and lacks flow, relying on a repetitive 'Hope is...' sentence start.","If hope comes true that is the sweetest if not that is the sourest like a storm.","This poem is all about Hope! Hope is the thing with so many expectations.","Hope can came from a chillest a land","Hope is mixed in our soul. Hope tells about everything without words.","","Tense inconsistency (can came);Article misuse (a chillest a land);Conceptual misinterpretation of metaphors","Zero verbatim copying;Maintained single-paragraph format","The candidate successfully avoided copying the original text, which is a key requirement. However, the summary is not a summary in practice, as it is longer than the original poem. Furthermore, the candidate struggled with the poem's meaning, interpreting the metaphor of the 'bird' and the 'gale' literally or incorrectly. Language mechanics are weak, with noticeable errors in verb tense and article usage. The score is placed in Band 2 due to the lack of conciseness and conceptual drift.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ddf7c387ca51a688d3e24cfa29648b70b2f8121cbf7baeea4330222b87a5e479","2026-08-25T00:29:31.270821+00:00"
"SUMMARY_020","SE_11_Q1_0020","3","Summary","10","gemma","ai_studio","1","1","1","1","2","5","1","1","1","2","5","5","False","None","Band 2","True","False","The candidate identifies the subject (Hope) but fails to capture the core theme of selflessness and persistence. Most significantly, the candidate contradicts the poem's ending—where hope asks for nothing—by stating it 'asked about everything'.","The response is a single block as required, but it lacks the cohesive synthesis of a summary, functioning instead as a list of disconnected, choppy sentences.","The text contains frequent grammatical errors, including incorrect modal verb usage and improper article placement.","The candidate avoids direct verbatim copying (0% overlap), but the paraphrasing is a shallow, line-by-line translation of the poem's imagery rather than a conceptual summary of its meaning.","It asked about everything.","Hope is mixed in our soul. Hope tells about everything without words.","Hope can came from a chillest a land","Hope is mixed in our soul.","","Tense errors (e.g., 'can came');Article misuse (e.g., 'a chillest a land');Conceptual misinterpretation of the poem's conclusion","Zero verbatim copying from the source text;Followed the single-block structural constraint","The candidate successfully avoided copying the text and adhered to the single-paragraph format. However, the quality of the summary is poor due to a fundamental misunderstanding of the poem's theme—specifically misrepresenting the selflessness of hope as asking for 'everything'. The writing is further hindered by pervasive grammatical errors and a lack of fluid synthesis, resulting in a score in Band 2.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ddf7c387ca51a688d3e24cfa29648b70b2f8121cbf7baeea4330222b87a5e479","2026-08-25T00:30:03.979578+00:00"
"SUMMARY_020","SE_11_Q1_0020","3","Summary","10","gemma","ai_studio","2","1","1","1","2","5","1","1","1","2","5","5","False","None","Band 2","True","False","The candidate fails to grasp the central metaphor of hope as a resilient bird; instead, they misinterpret the 'storm' as hope not coming true, which contradicts the poem's meaning.","While written as a single block, the response is longer than the original poem (73 words vs 69 words), failing the fundamental purpose of a summary.","There are significant errors in verb tense and article usage, hindering the flow and professionalism of the writing.","The candidate avoids verbatim copying and uses their own words, although the phrasing is highly repetitive and simplistic.","If hope comes true that is the sweetest if not that is the sourest like a storm.","This poem is all about Hope! Hope is the thing with so many expectations.","Hope can came from a chillest a land","Hope is the thing with so many expectations. Hope is mixed in our soul.","","Tense inconsistency (e.g., 'can came');Article misuse ('a chillest a land');Conceptual misinterpretation of poetic metaphors","Avoidance of verbatim copying;Adherence to a single-block structure","The candidate successfully avoided copying the text but failed the primary objective of a summary by producing a response longer than the source material. Furthermore, the conceptual understanding of the poem is weak, misinterpreting the storm metaphor as 'hope not coming true' rather than a trial that hope survives. Linguistic errors in tense and articles further reduce the quality.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ddf7c387ca51a688d3e24cfa29648b70b2f8121cbf7baeea4330222b87a5e479","2026-08-25T00:29:50.170051+00:00"
"THEME_001","SE_11_Q1_0001","11","Theme","8","gemini","vertex","0","2","1","0","1","4","2","1","0","1","4","4","False","None","Band 2","True","False","The candidate understands the central abstract idea of the poem—distinguishing between passive sleep-time dreams and real, actionable ambitions—though the elaboration is basic.","The response is concise and presented in a single paragraph block, but internal structural flow and coherence are undermined by run-on thoughts and abrupt sentence breaks.","High density of grammatical and mechanical errors relative to length, including noun-number and subject-verb disagreements, capitalization omissions, an errant mid-sentence period, and an ungrammatical/garbled word.","The candidate relies entirely on their own phrasing with 0.0% verbatim copying from the source text, drawing on a known thematic analogy, though expressed with basic syntax.","There are two kind of dream. one which we see while we sleep and another because of which we can not sleep.","Those which take our sleep is our real. dream","Those dream we see while sleeping is not for us. Those which take our sleep is our real. dream and these are possible to fata come true.","Those which take our sleep is our real.","","Subject-verb and noun-number agreement faults ('two kind', 'Those dream... is', 'Those... is');Faulty punctuation and capitalization ('one which we see', 'real. dream');Lexical corruption and awkward syntax ('possible to fata come true')","Zero verbatim copying from the poem; candidate expresses the interpretation entirely in their own words;Correctly identifies the core abstract contrast between passive night dreams and active ambition","The candidate demonstrates a clear conceptual grasp of the poem's theme by identifying the distinction between passive dreaming and actionable ambition, avoiding direct line reproduction entirely. However, the final score remains in Band 2 due to frequent mechanical and grammatical errors, including pluralization slips, agreement errors, punctuation breaks, and garbled phrasing.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e191280e2479814d83562f9fd6108c34c80f83c36b34ad5d01f2cb3007534351","2026-08-24T20:41:23.929675+00:00"
