"task_id","script_id","question_no","question_type","max_mark","model","provider","n_runs","mean_total_score","total_score_min","total_score_max","total_score_range","total_score_std","mean_context_content_data","mean_structure_format_brevity","mean_language_mechanics","mean_originality_comparisons_paraphrase","mean_raw_total","performance_band_of_mean","cap_applied_rate","cap_reason_modal","is_attempted","synthesised","evidence_not_found_rate","model_version","thinking_level","rubric_hash","prompt_hash"
"STORY_008","SE_11_Q1_0008","9","Story","7","gemma","ai_studio","3","4.167","4.0","4.5","0.5","0.289","2.0","1.0","0.5","0.667","4.167","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1f7656b5bb782bb0bbc24a9645a5182a97a77f8f546c8b3414ec40d58312cd89"
"STORY_009","SE_11_Q1_0009","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.667","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8522eb0331f9d14bf9631fd125dfd0b2c9f7d5962fdcd34c2b2887362abd68fe"
"STORY_009","SE_11_Q1_0009","9","Story","7","gemma","ai_studio","3","4.167","4.0","4.5","0.5","0.289","2.0","1.0","0.167","1.0","4.167","Band 3","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8522eb0331f9d14bf9631fd125dfd0b2c9f7d5962fdcd34c2b2887362abd68fe"
"STORY_010","SE_11_Q1_0010","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","1.667","1.333","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.333","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","95b6aa4fc876a73433a5a7312cf0b0b039c9132a79ed7fe990d032b4f4a8e9cb"
"STORY_010","SE_11_Q1_0010","9","Story","7","gemma","ai_studio","3","4.667","4.0","5.0","1.0","0.577","1.833","2.0","0.167","0.667","4.667","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","95b6aa4fc876a73433a5a7312cf0b0b039c9132a79ed7fe990d032b4f4a8e9cb"
"STORY_011","SE_11_Q1_0011","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1a95f2b6012f13a2ed024def8ddd8d304f5de18e5f2f5267f456dab9ff6621da"
"STORY_011","SE_11_Q1_0011","9","Story","7","gemma","ai_studio","3","4.333","4.0","4.5","0.5","0.289","2.0","1.0","0.333","1.0","4.333","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1a95f2b6012f13a2ed024def8ddd8d304f5de18e5f2f5267f456dab9ff6621da"
"STORY_012","SE_11_Q1_0012","9","Story","7","gemini","vertex","3","3.667","3.0","4.0","1.0","0.577","1.667","1.0","0.0","1.0","3.667","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","bb90af09d69476bc00a80dd2db6422b17a265ee835435a5ca432a03ebd4b1201"
"STORY_012","SE_11_Q1_0012","9","Story","7","gemma","ai_studio","3","3.667","3.0","4.0","1.0","0.577","1.5","1.0","0.333","0.833","3.667","Band 3","0.0","None","True","False","0.333","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","bb90af09d69476bc00a80dd2db6422b17a265ee835435a5ca432a03ebd4b1201"
"STORY_013","SE_11_Q1_0013","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ab428952ba0c2cc4fae2fc8cc780d4b8ba2bea283c6112f5368416d8b026fa9e"
"STORY_013","SE_11_Q1_0013","9","Story","7","gemma","ai_studio","3","3.333","3.0","4.0","1.0","0.577","1.667","0.833","0.167","0.667","3.333","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ab428952ba0c2cc4fae2fc8cc780d4b8ba2bea283c6112f5368416d8b026fa9e"
"STORY_014","SE_11_Q1_0014","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e9a64d2ab4c0832707ce350d7f26cfec67565ad6a9ea29e9da466f0828b3768b"
"STORY_014","SE_11_Q1_0014","9","Story","7","gemma","ai_studio","3","4.667","4.0","5.0","1.0","0.577","1.667","1.833","0.333","0.833","4.667","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e9a64d2ab4c0832707ce350d7f26cfec67565ad6a9ea29e9da466f0828b3768b"
"STORY_015","SE_11_Q1_0015","9","Story","7","gemini","vertex","3","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","1.0","3.0","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8e6d4f291e4d35dd47e1fc312467c7a86136c98673207d1b8fa6ccef80b94998"
"STORY_015","SE_11_Q1_0015","9","Story","7","gemma","ai_studio","3","3.667","3.0","4.0","1.0","0.577","1.833","0.833","0.167","0.833","3.667","Band 3","0.0","None","True","False","0.333","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8e6d4f291e4d35dd47e1fc312467c7a86136c98673207d1b8fa6ccef80b94998"
"STORY_016","SE_11_Q1_0016","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","c3d14c5df9ddab57739025a19caf8181a1a60831836298dccf8236e8fc1208f4"
"STORY_016","SE_11_Q1_0016","9","Story","7","gemma","ai_studio","3","4.333","4.0","4.5","0.5","0.289","2.0","1.0","0.5","0.833","4.333","Band 3","0.0","None","True","False","0.333","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","c3d14c5df9ddab57739025a19caf8181a1a60831836298dccf8236e8fc1208f4"
"STORY_017","SE_11_Q1_0017","9","Story","7","gemini","vertex","3","3.333","3.0","4.0","1.0","0.577","1.333","1.0","0.0","1.0","3.333","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","c4c55dee58756769cdefa1c7f423e3773e183ddf44364e161304e2efdaea8f10"
"STORY_017","SE_11_Q1_0017","9","Story","7","gemma","ai_studio","3","3.333","3.0","4.0","1.0","0.577","1.667","0.5","0.417","0.75","3.333","Band 2","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","c4c55dee58756769cdefa1c7f423e3773e183ddf44364e161304e2efdaea8f10"
"STORY_018","SE_11_Q1_0018","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","60fb43a11dab9a851f079e80c94b7c8e710fc2e4ab3e0b473aed038bcb73e2d7"
"STORY_018","SE_11_Q1_0018","9","Story","7","gemma","ai_studio","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.167","0.833","4.0","Band 3","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","60fb43a11dab9a851f079e80c94b7c8e710fc2e4ab3e0b473aed038bcb73e2d7"
"STORY_019","SE_11_Q1_0019","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.333","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","849b1b43cd884b3fbbaa24055e205009cfd8bd88b89aec2c18617c0e6011512a"
"STORY_019","SE_11_Q1_0019","9","Story","7","gemma","ai_studio","3","4.5","4.0","5.0","1.0","0.5","1.833","1.5","0.5","0.667","4.5","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","849b1b43cd884b3fbbaa24055e205009cfd8bd88b89aec2c18617c0e6011512a"
"STORY_020","SE_11_Q1_0020","9","Story","7","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","7e68e531becbf9d0b5842ab905e5a4c0e3772b975678e702f3aa59ad1e0eee06"
"STORY_020","SE_11_Q1_0020","9","Story","7","gemma","ai_studio","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.333","0.667","4.0","Band 3","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","7e68e531becbf9d0b5842ab905e5a4c0e3772b975678e702f3aa59ad1e0eee06"
"SUMMARY_001","SE_11_Q1_0001","3","Summary","10","gemini","vertex","3","6.333","6.0","7.0","1.0","0.577","2.0","1.333","1.0","2.0","6.333","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","00141ad1ef6868fa39a3ff4f893bf1ac2870d7f82485c23b6956acb68240c2b8"
"SUMMARY_001","SE_11_Q1_0001","3","Summary","10","gemma","ai_studio","3","7.333","6.0","8.0","2.0","1.155","2.0","1.667","1.0","2.667","7.333","Band 3","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","00141ad1ef6868fa39a3ff4f893bf1ac2870d7f82485c23b6956acb68240c2b8"
"SUMMARY_002","SE_11_Q1_0002","3","Summary","10","gemini","vertex","3","7.333","7.0","8.0","1.0","0.577","2.333","2.0","1.0","2.0","7.333","Band 3","0.0","None","True","False","0.667","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","d549192170665e185897da644da5cdaa549f113bb0c495019ed5a04da7462877"
"SUMMARY_002","SE_11_Q1_0002","3","Summary","10","gemma","ai_studio","3","8.0","7.0","9.0","2.0","1.0","2.667","2.0","0.833","2.5","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","d549192170665e185897da644da5cdaa549f113bb0c495019ed5a04da7462877"
"SUMMARY_003","SE_11_Q1_0003","3","Summary","10","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","1.0","1.0","1.0","1.0","4.0","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","f004136e90b64ceaa821e63121a1bab62e6595509411dea148d48d2937299c3c"
"SUMMARY_003","SE_11_Q1_0003","3","Summary","10","gemma","ai_studio","3","3.333","3.0","4.0","1.0","0.577","0.833","1.0","0.667","0.833","3.333","Band 1","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","f004136e90b64ceaa821e63121a1bab62e6595509411dea148d48d2937299c3c"
"SUMMARY_004","SE_11_Q1_0004","3","Summary","10","gemini","vertex","3","3.667","3.0","5.0","2.0","1.155","1.333","1.0","0.333","1.0","3.667","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","03d409d299007ae8547889174d4174ae43e5a3064bfab99339fbd60473e0e57a"
"SUMMARY_004","SE_11_Q1_0004","3","Summary","10","gemma","ai_studio","3","4.333","4.0","5.0","1.0","0.577","1.667","1.0","0.667","1.0","4.333","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","03d409d299007ae8547889174d4174ae43e5a3064bfab99339fbd60473e0e57a"
"SUMMARY_005","SE_11_Q1_0005","3","Summary","10","gemini","vertex","3","5.667","5.0","6.0","1.0","0.577","1.333","1.667","1.0","1.667","5.667","Band 3","0.0","None","True","False","0.333","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","df02c76ffaa7af92d053eaf858da538a33dd11595de21419c9b79fb9af2f1691"
"SUMMARY_005","SE_11_Q1_0005","3","Summary","10","gemma","ai_studio","3","5.667","5.0","6.0","1.0","0.577","1.0","2.0","1.0","1.667","5.667","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","df02c76ffaa7af92d053eaf858da538a33dd11595de21419c9b79fb9af2f1691"
"SUMMARY_006","SE_11_Q1_0006","3","Summary","10","gemini","vertex","3","3.333","3.0","4.0","1.0","0.577","1.0","1.0","0.333","1.0","3.333","Band 1","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","519b736122236b09d00a5fe4b5500f805fc24d1c0bb48a1245d7b919c911c3c3"
"SUMMARY_006","SE_11_Q1_0006","3","Summary","10","gemma","ai_studio","3","3.333","3.0","4.0","1.0","0.577","1.0","0.667","0.5","1.167","3.333","Band 1","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","519b736122236b09d00a5fe4b5500f805fc24d1c0bb48a1245d7b919c911c3c3"
"SUMMARY_007","SE_11_Q1_0007","3","Summary","10","gemini","vertex","3","6.0","6.0","6.0","0.0","0.0","2.0","1.0","1.0","2.0","6.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","38056983af6dc6b56a8a22b62714fbd805889922830cb08648809304863d8aee"
"SUMMARY_007","SE_11_Q1_0007","3","Summary","10","gemma","ai_studio","3","5.667","5.0","6.0","1.0","0.577","1.167","1.333","0.833","2.333","5.667","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","38056983af6dc6b56a8a22b62714fbd805889922830cb08648809304863d8aee"
"SUMMARY_008","SE_11_Q1_0008","3","Summary","10","gemini","vertex","3","6.0","6.0","6.0","0.0","0.0","2.0","1.667","1.0","1.333","6.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","56bc3e402ac9b566e35d75d367b0c5d67f66d3e1231fc4a06c93fb6d77ccc096"
"SUMMARY_008","SE_11_Q1_0008","3","Summary","10","gemma","ai_studio","3","6.0","5.0","7.0","2.0","1.0","1.667","2.0","0.833","1.5","6.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","56bc3e402ac9b566e35d75d367b0c5d67f66d3e1231fc4a06c93fb6d77ccc096"
"SUMMARY_009","SE_11_Q1_0009","3","Summary","10","gemini","vertex","3","3.667","3.0","4.0","1.0","0.577","1.0","1.0","0.833","0.833","3.667","Band 2","0.0","None","True","False","0.333","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","b8083ff0d1b178bb3d8f301617838a4e9b6759329e2f0d18845f6632b08b0fc0"
"SUMMARY_009","SE_11_Q1_0009","3","Summary","10","gemma","ai_studio","3","3.333","3.0","4.0","1.0","0.577","1.167","0.667","0.5","1.0","3.333","Band 1","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","b8083ff0d1b178bb3d8f301617838a4e9b6759329e2f0d18845f6632b08b0fc0"
"SUMMARY_010","SE_11_Q1_0010","3","Summary","10","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","1.0","1.0","1.0","1.0","4.0","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","94578e4e4a7d39705ae62a7b40029d87ffef3900ba0ebbe5830b24926e07a562"
"SUMMARY_010","SE_11_Q1_0010","3","Summary","10","gemma","ai_studio","3","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.5","0.5","3.0","Band 1","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","94578e4e4a7d39705ae62a7b40029d87ffef3900ba0ebbe5830b24926e07a562"
"SUMMARY_011","SE_11_Q1_0011","3","Summary","10","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","1.0","1.0","1.0","1.0","4.0","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3d607e48fc5af2f1f45172e84d68653a301972c9f9fd06499b73360929089313"
"SUMMARY_011","SE_11_Q1_0011","3","Summary","10","gemma","ai_studio","3","4.167","4.0","4.5","0.5","0.289","1.333","0.833","1.0","1.0","4.167","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3d607e48fc5af2f1f45172e84d68653a301972c9f9fd06499b73360929089313"
"SUMMARY_012","SE_11_Q1_0012","3","Summary","10","gemini","vertex","3","6.0","6.0","6.0","0.0","0.0","1.667","2.0","1.0","1.333","6.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3d59c6a9436c7f899da9d05129944a73d6df18c696e57a5a2c6ee4b70a4772a9"
"SUMMARY_012","SE_11_Q1_0012","3","Summary","10","gemma","ai_studio","3","5.333","5.0","6.0","1.0","0.577","1.0","2.0","1.0","1.333","5.333","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3d59c6a9436c7f899da9d05129944a73d6df18c696e57a5a2c6ee4b70a4772a9"
"SUMMARY_013","SE_11_Q1_0013","3","Summary","10","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","1.0","1.0","1.0","1.0","4.0","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ed7f787ffff1a4e7f79970c11d0ee71861aaab6d3061f0d0ff303703fe90f027"
"SUMMARY_013","SE_11_Q1_0013","3","Summary","10","gemma","ai_studio","3","3.333","3.0","4.0","1.0","0.577","0.667","1.0","0.667","1.0","3.333","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ed7f787ffff1a4e7f79970c11d0ee71861aaab6d3061f0d0ff303703fe90f027"
"SUMMARY_014","SE_11_Q1_0014","3","Summary","10","gemini","vertex","3","5.667","4.0","7.0","3.0","1.528","1.667","1.667","1.0","1.333","5.667","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1187736a65d7262183e3020d938bf58c954b5d2e1eb9a1f86cc7d0328b55bc2e"
"SUMMARY_014","SE_11_Q1_0014","3","Summary","10","gemma","ai_studio","3","5.333","5.0","6.0","1.0","0.577","1.0","1.833","0.5","2.0","5.333","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","1187736a65d7262183e3020d938bf58c954b5d2e1eb9a1f86cc7d0328b55bc2e"
"SUMMARY_015","SE_11_Q1_0015","3","Summary","10","gemini","vertex","3","6.667","6.0","7.0","1.0","0.577","2.0","1.667","1.0","2.0","6.667","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","54330c9eb35d4f2c142ea4143fd419f1ac439714a24d199d2f6f6b1f5c4f9705"
"SUMMARY_015","SE_11_Q1_0015","3","Summary","10","gemma","ai_studio","3","8.333","8.0","9.0","1.0","0.577","3.0","2.0","1.0","2.333","8.333","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","54330c9eb35d4f2c142ea4143fd419f1ac439714a24d199d2f6f6b1f5c4f9705"
"SUMMARY_016","SE_11_Q1_0016","3","Summary","10","gemini","vertex","3","6.0","6.0","6.0","0.0","0.0","2.0","2.0","1.0","1.0","6.0","Band 3","0.0","None","True","False","0.667","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","4c4be18ed66d41e7b74a28006537c6d5303107f92425ddd318f16f224eaa6596"
"SUMMARY_016","SE_11_Q1_0016","3","Summary","10","gemma","ai_studio","3","6.0","5.0","7.0","2.0","1.0","2.333","1.333","1.0","1.333","6.0","Band 3","0.0","None","True","False","0.333","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","4c4be18ed66d41e7b74a28006537c6d5303107f92425ddd318f16f224eaa6596"
"SUMMARY_017","SE_11_Q1_0017","3","Summary","10","gemini","vertex","3","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","1.0","3.0","Band 1","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","fe45bcd4b2a0ce4664e2964db2b3dd6904d4c5b702b12fa50b8ba161bc5d8fbd"
"SUMMARY_017","SE_11_Q1_0017","3","Summary","10","gemma","ai_studio","3","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.5","0.5","3.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","fe45bcd4b2a0ce4664e2964db2b3dd6904d4c5b702b12fa50b8ba161bc5d8fbd"
"SUMMARY_018","SE_11_Q1_0018","3","Summary","10","gemini","vertex","3","5.667","5.0","6.0","1.0","0.577","2.0","1.0","1.0","1.667","5.667","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","52ef0e406d4ae688c046d1cd7293b7a0608a4bd7197827322ae197a8afb72698"
"SUMMARY_018","SE_11_Q1_0018","3","Summary","10","gemma","ai_studio","3","6.0","6.0","6.0","0.0","0.0","1.833","1.0","1.0","2.167","6.0","Band 3","0.0","None","True","False","0.333","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","52ef0e406d4ae688c046d1cd7293b7a0608a4bd7197827322ae197a8afb72698"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","gemini","vertex","3","6.0","6.0","6.0","0.0","0.0","2.0","1.0","1.0","2.0","6.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e4df6f2d03f255c79f7cd4dfb3f3900dfa776b077083e584e05bf45eaaa666f4"
"SUMMARY_019","SE_11_Q1_0019","3","Summary","10","gemma","ai_studio","3","6.0","6.0","6.0","0.0","0.0","1.667","1.167","0.5","2.667","6.167","Band 3","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e4df6f2d03f255c79f7cd4dfb3f3900dfa776b077083e584e05bf45eaaa666f4"
"SUMMARY_020","SE_11_Q1_0020","3","Summary","10","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","1.0","1.0","1.0","1.0","4.0","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ddf7c387ca51a688d3e24cfa29648b70b2f8121cbf7baeea4330222b87a5e479"
"SUMMARY_020","SE_11_Q1_0020","3","Summary","10","gemma","ai_studio","3","5.0","5.0","5.0","0.0","0.0","1.0","1.0","1.0","2.0","5.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ddf7c387ca51a688d3e24cfa29648b70b2f8121cbf7baeea4330222b87a5e479"
"THEME_001","SE_11_Q1_0001","11","Theme","8","gemini","vertex","3","4.333","4.0","5.0","1.0","0.577","2.0","1.333","0.0","1.0","4.333","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e191280e2479814d83562f9fd6108c34c80f83c36b34ad5d01f2cb3007534351"
"THEME_001","SE_11_Q1_0001","11","Theme","8","gemma","ai_studio","3","4.667","4.0","5.0","1.0","0.577","1.667","1.833","0.167","1.0","4.667","Band 3","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e191280e2479814d83562f9fd6108c34c80f83c36b34ad5d01f2cb3007534351"
"THEME_002","SE_11_Q1_0002","11","Theme","8","gemini","vertex","3","6.333","6.0","7.0","1.0","0.577","2.333","2.0","0.0","2.0","6.333","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3ba4c547e178ff15bee9c8b311b7684d392a8660c9ec919b6799a425362ecd04"
"THEME_002","SE_11_Q1_0002","11","Theme","8","gemma","ai_studio","3","6.333","6.0","7.0","1.0","0.577","2.333","2.0","0.333","1.667","6.333","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3ba4c547e178ff15bee9c8b311b7684d392a8660c9ec919b6799a425362ecd04"
