id,fid,subject,group,path,marks,questionEN,questionBN,solution,rubric
972710333241,2261803,Biology,other,other/972710333241.jpg,5/2,,মাইক্রোভিলাই কী? গলগি বডির চার টি কাজ লিখ ।,"মাইক্রোভিলাই: অে ন্¿ র এপিথেলিয়াম কোষের মুক্ত প্রান্েতর কোষঝিল্লী অ ন্¿ গহŸরে অসংখ্য ক্ষু দ্রা ক…তির অভিক্ষেপ তৈ ি র কে র , এটিই মাইক্রোভিলাই। গল ি গ বডির কাজ: ( র ) লাইসোসোম ও ভিটামিন তৈরি করা। ( রর ) অ-প্রোটিন জাতীয় পদাথর্ের (যেমন- লিপিড) সংশ্লেষণ করা । ( ররর ) কিছু এনজাইম ও প্রাণরস নির্গমন করা । ( রা ) কোষ বিভাজনকালে কোষপ্লেট তৈরি করা । ( া ) প্রোটিন, হেমিসেলুলোজ, মাইক্রোফাইব্রিল তৈরি করা । ( ার ) কোষস্থ পানি বের করা । ( ারর ) এন্ডোপ্লাজমিক রেটিকুলামে প্রস্তত দ্রব্যাদি ঝিল্লিবদ্ধ করা । ( াররর ) বিভিন্ন পলিস্যাকারাইড সংশ্লেষণ ও পরিবহণে অংশগ্রহণ করা। তাই উ™্ভিদকোষে গলগি বডিকে কাবের্াহাইড্রেট ফ্যা±রি বলা হয় । ( রী ) মাইটোকন্ড্রিয়াকে অঞচ উৎপাদনে উদ্বুদ্ধ করা । ( ী ) ে প্রাটিন ও ঠরঃ-ঈ সআয় করা । ( ীর ) কোষ প্রাচীর গঠনের জন্য প্রয়োজনীয় পদার্থ ক্ষরণ করা । ( ীরর ) শুক্রাণুর অ্যাক্রোজোম তৈরিতে সহায়তা করা। ( ীররর ) লিপিড সংশ্লেষণ ও প্রোটিন ক্ষরণের সাথে জড়িত থাকা।",নম্বর বণ্টনঃ মাইক্রোভিলাই সংÁা লেখার জন্য ০.৫ নম্বর। গলগি বডির চারটি কাজ লেখার জন্য (০.৫ \(\times \) ৪) = ০২ নম্বর।
965266688615,2261803,Biology,other,other/965266688615.jpg,1/2,,ে হপাটিক সাইজোগনি কাকে বলে ? ম্যালেরিয়া পরজীবীর সাইজোগনি ও স্ে পারোগনির মধে ্য চার টি পার্থক ্য লিখ ।,"ে হপাটিক সাইজোগনিঃ মানুষের যক …ত ে কাষে সংঘটিত ম্যালেরিয়া পরজীবীর বহুভাজন প্রক্রিয়ায় অযেৌন জননই ে হপাটিক সাইজোগনি । ম্যালেরিয়া পরজীবীর সাইজোগনি ও স্ে পারোগনির মধে ্য পার্থক ্য: সাইজোগনি : (১) ে পাষকের যে স্থ ানে ঘটে: মানুষের যক …ত ও ে লাহিত কণিকায়। (২) মধ্যবতী ধাপসমূহ : ে মরোজয়েট , ট্রে ফাজয়েট , সাইজন্ট , সিগনেট রিং ও ে রাজেট এ চক্রে র মধ্যবতী ধাপ । (৩) সর্বশেষ ধাপ : গ্যামিটোসাইট । (৪) হিমোজয়েন : এ চক্রে র ে শষের দিকে হিমোজয়েন সৃষ্টি হয়। (৫) ে পাষক দেহে প্রতিক্রিয়া : কা্পুনিসহ জ্বর , ে স স ঙ্গে অন্যান ্য উপসগ । (৬) চক্রে র পুনরাবৃত্তি : ঘটে। (৭) গ্যামিট : সৃষ্টি হয় না । (৮) জাইগোট : ে যহেতু গ্যামিট সৃষ্টি হয় না তাই জাইগোট উৎপন্ন হওয়ার ে কানো সম্ভ াবনা ে নই । স্ে পারোগনি : (১) ে পাষকের যে স্থ ানে ঘটে: মশকী র ক্রপের মধে ্য এবং হিমোসিলে । (২) মধ্যবতী ধাপসমূহ : এ চক্রে গ্যামিট , জাইগোট , উওকিনেট , উওসি স্ট ও স্ে পারোজয়েট দে খা যায় । (৩) সর্বশেষ ধাপ : স্ে পারোজয়েট । (৪) হিমোজয়েন : কখনোই হিমোজয়েন সৃষ্টি হয় না । (৫) ে পাষক দেহে প্রতিক্রিয়া : ে তমন ে কানো প্রতিক্রিয়া দে খা যায় না । (৬) চক্রে র পুনরাবৃত্তি : ঘটে না । (৭) গ্যামিট : সৃষ্টি হয়। (৮) জাইগোট : পুং ও স্¿ী গ্যামিটের মিলন ঘটিয়ে জাইগোট সৃষ্টি করে ।",নম্ব র বণ্টনঃ ে হপাটিক সাইজোগনি সংÁা ে লখার জন্য ০.৫ নম্ব র । ম্যালেরিয়া পরজীবীর সাইজোগনি ও স্ে পারোগনির মধে ্য চারটি পার্থক ্য ে লখার জন্য (০.৫ \(\times \) ৪ ) = ০২ নম্ব র ।
306837216789,2261803,Biology,other,other/306837216789.jpg,5/2,,লসিকার পা্চটি কাজ উল্লেখ কর।,লসিকার কাজ নিম্নরূপ : ( র ) ে প্রাটিন পরিবহন : টিসু্যর ফা্কা স্থ ান থেকে অধিকাংশ ে প্রাটিন লসিকার মাধ ্যমে রক্তে ফিরে আসে । (রর) স্ে ্নহ পরিবহন : ে যসব স্ে ্নহকণা ও উচ্চ আণবিক ওজনবিশিষ্ট কণা ৈ কশিকনালির বাধা অতি ক্রমে অক্ষম সেগুে লা লসিকার মাধ ্যমে পরিবাহিত হয়। (ররর) \({O}_{2}\) ও পুষ্টি : দেে হর ে যসব টিসু ্যে কাষে রক্ত ে প্ৌছাতে সক্ষম হয় না ে সখানে লসিকা অক্সিজেন ও পুষ্টি উপাদান সরবরাহ করে । (রা) ে শাষণ : অন্ ¿ থেকে স্ে ্নহপদা র্থ ে শাষিত হয়ে লসিকার মাধ ্যমে পরিবাহিত হয়। (া) প্রতিরক্ষা : লসিকায় উপি স্থত ে শ্বত কণিকা ( লিçোসাইট ও মনোসাইট ) দেে হর প্রতিরক্ষায় অবদান রাখে । (ার) প্রতিরোধ : লসিকা ও লিçোসাইট থেকে উৎপন্ন অ্যান্িটবডি প্রতিরোধ ক্ষমতা বাড়ায় । (ারর) দে হরসের পুনর্বণ্টন : লসিকা রক্ত সংবহনের এক অংশ থেকে অন্য অংশে তরল পদা র্থ পরিবহনের মাধ ্যমে দে হরসের পুনর্বণ্টনে অংশ ে নয় । (াররর) টিসু্যর গাঠনিক অখণ্ডতা রক্ষা : বিভিন্ন অঙ্গে টিসু্যর সাংগঠনিক অখণ্ডতা রক্ষায় লসিকা বিশেষ ভূমিকা পালন করে । (রী) টি সু্যরসের নি ®‹ াশন : টিসু ্য থেকে টিসু্যরসের প্রায় ১০% অংশ লসিকার মাধ ্যমে নি ®‹ াশিত হয়। (ী) \(C{O}_{2}\) ও বজ ্য পদা থর্ে র নির্গমন : অপ্রয়োজনীয় \(C{O}_{2}\) ও বজ ্য পদা র্থ ে কাষ থেকে লসিকায় গৃহীত হয়ে দেহ থেকে নির্গত হয়।,নম্ব র বণ্টন : লসিকার ৫ টি কাজ ে লখার জন্য (০.৫ \(\times \) ৫) = ২.৫ নম্বর।
709838970700,2261803,Biology,other,other/709838970700.jpg,5/2,,কাডর্িয়াক ে পশির ৫টি ৈ বশিষ্ট ্য উল্লেখ কর।,কাডর্িয়াক ে পশির ৈ বশিষ্ট ্য: ( র ) অসংখ ্য নলাকার ে পশিতন্ তু নিয়ে এ ে পশি গঠিত । ে কাষ গুে লার দৈর্ঘ্য প্রায় ০.৮ সস ও ব্যাস ১২-১৫ \(μm.\) (রর) প্রতিটি ে কাষ সারকোলেমা (ংধৎপড়ষবসসধ) নামক সূ² ঝিল্লিতে আবৃত এবং ে কাষের মাঝখানে একটি ডি ম্ব াকার নিউক্লিয়াস থ াকে । (ররর) ে কাষের সাইটোপ্লাজম অর্থ াৎ সারকোপ্লাজম (ংধৎপড়ঢ়ষধংস) এ সমান্তরালে স¾িত মায়োফাইব্রল (সুড়ভরনৎরষ) নামের সূ² তন্ তু থ াকে । মায়োফাইবি ্রলের গায়ে অনুপ্র স্থ ে রখা দে খা যায় । (রা) ে পশিতন্ তুগুে লা শাখাতন্ তু দিয়ে পরস্পর অনিয়মিতভাবে যুক্ত হয়ে জালিকাকার গঠন তৈরি করে । (া) দ ুটি ে কাষের সংযোগ স্থলে সারাকোলেমা ঘন সনি্নবিষ্ট হয়ে অনুপ্র স্থ ভাবে পুরু চাকতির মতো গঠন তৈরি করে । একে ইন্টারক্যালেটেড ডি স্‹ (রহঃবৎপধষধঃবফ ফরংপ) বলে । (ার) এদে র স্ব তঃùূত ছন্দ ময় সংকোচন-প্রসারণশীলতা সম্পূর্ণরূপে অনৈচ্িছক । (ারর) কাডর্িয়াক ে পশি হৃৎপিণ্ডের প্রতিরক্ষাকারী স্ তর গঠন করে । (াররর) কাডর্িয়াক ে পশিতে পযর্া্ অক্সিজেন সরবরাহের প্রয়োজন হয় যার ব্যত্যয় ঘটলে নানাবিধ সমস্যা এমনকি ে পশির মৃতু ্য পর্যন্ত ঘটে। (রী) হৃৎপেশিতে ে কাষ গুে লাতে মাইটোকন্ড্রিয়ার আধিক্যতা দে খা যায় যা ে কাষের অবিরাম অবাত শ্বসনের সুযোগ প্রদান করে । (ী) অধিকাংশ হৃৎপেশি হৃৎপিণ্ড থেকে রক্ত রক্তনালিতে ে প্ররণের কাজে নিয়োজিত থ াকে ।,নম্ব র বণ্টন : কাডর্িয়াক ে পশির ৫টি ৈ বশিষ্ট ্য ে লখার জন্য (০.৫ \(\times \) ৫) = ২.৫ নম্বর।
566018846883,2363870,English,other,other/566018846883.jpg,10/10,Fill in the blanks :,[ শূন ্যস্থ ান গুে লা পূরণ কর : ],\(\boxed{{H}_{2}O}+{C}_{12}{H}_{22}{O}_{11}{\underset{\boxed{37^{\circ} C}}{ \xrightarrow{\boxed{invertase}}}}{C}_{6}{H}_{12}{O}_{6}+\ \boxed{{C}_{6}{H}_{12}{O}_{6}}\) \({C}_{6}{H}_{12}{O}_{6}{\underset{\boxed{20-24^{\circ} C}}{ \xrightarrow{\boxed{zymase}}}}\ 2\ \boxed{C{H}_{3}C{H}_{2}OH}+2C{O}_{2}\) \(\boxed{C{H}_{3}C{H}_{2}OH}+{O}_{2} \xrightarrow[\boxed{acetobacter}]{}C{H}_{3}COOH+\boxed{{H}_{2}O}\) (র) (০১ \(\times \) ০৪) = ০৪ সধৎশং ভড়ৎ ৪ নষধহশং. \(\times \),
634099296704,2363870,English,other,other/634099296704.jpg,7/10,Correct the following sentences: (a) He was absent in the class yesterday. ‎(b) She has no interest to music. ‎(c) The manager along with his assistants are present. ‎(d) He is addicted in smoking. ‎(e) One should do his duty sincerely. ‎(f) The patient died by fever. ‎(g) She prefers tea than coffee. ‎ (h) He discussed about the matter with me. ‎( i ) I am looking forward to see you soon. ‎(j) The girl gave an exam yesterday.,,\(\left(01\times 10\right)=10\),
287256839207,2363870,English,other,other/287256839207.jpg,8/10,"Fill in the blanks with the right forms of the verbs given in the bracket: (a) It is she who _____ responsible for organizing the event. (to be) ‎(b) As long as the weather _____ fine, we continued our journey. (to remain) ‎(c) The teacher saw the students _____ attentively in the class. (listen) ‎(d) He spoke loudly so that everyone _____ hear him clearly. (can) ‎(e) By _____ hard, one can achieve success in life. (work) ‎(f) We noticed the baby _____ loudly in the next room. (cry) ‎(g) Unless he _____ careful, he may fall into trouble. (to be) ‎(h) The soldier fought bravely so that his country _____ remain free. (may) ‎( i ) She prefers _____ alone rather than in a group. (work) ‎(j) The man pretended _____ unaware of the situation. (be)",,\(\left(01\times 10\right)=10\),
188210417504,2363870,English,other,other/188210417504.jpg,10/10,Change the sentences as directed. (a) He is reading a book. (Interrogative) ‎(b) What a beautiful piece of painting it is! (Assertive) ‎(c) They are playing in the garden. (Interrogative) ‎(d) I will help you. (Interrogative) ‎(e) She dances very gracefully. (Exclamatory) ‎(f) The cat is on the roof. (Negative) ‎(g) We visited the museum yesterday. (Interrogative) ‎(h) He is nothing but 15 years old. (Affirmative) ‎( i ) How wonderful the sunset is! (Assertive) ‎(j) She loves singing. (Negative),,\(\left(01\times 10\right)=10\),
631385404345,2363870,English,other,other/631385404345.jpg,10/10,"Fill in the blanks with appropriate preposition: Drug addiction has become a serious social problem (a) _____ Bangladesh, especially (b) _____ young people. Many youths fall (c) _____ addiction due (d) _____ peer pressure, frustration, and lack (e) _____ proper guidance. In some cases, drug dealers take advantage (f) _____ unemployed youths and lure them (g) _____ criminal activities. Families often suffer (h) _____ emotional and financial stress because ( i ) _____ addiction. Effective measures must be taken (j) _____ control this growing problem.",,\(\left(01\times 10\right)=10\),
733554499824,2363870,English,other,other/733554499824.jpg,8/10,"Fill in the blanks with suitable articles: Lake Baikal is known as (a) _____ deepest freshwater lake in the world and is situated in (b) _____ Siberia. It holds almost one-fifth of (c) _____ world’s unfrozen fresh water. Due to (d) _____ unique ecosystem, the lake supports (e) _____ wide variety of rare plants and animals found nowhere else. During (f) _____ winter season, (g) _____ surface of the lake freezes completely. This natural phenomenon turns Baikal into (h) _____ vast sheet of ice, creating ( i ) _____ spectacular sight that attracts tourists from around (j) _____ world.",,\(\times \) \(\left(01\times 10\right)=10\),
983161214272,2363870,English,other,other/983161214272.jpg,2/5,"Answer the following questions according to the instructions: (a) Which collective noun is used to describe a number of sheep? (b) What type of phrase the underlined part is- “He could not go to school on account of illness.”? (c) ‘The experiment has been a resounding success’. Here ‘resounding’ means- (d) What is the meaning of the proverb, ‘The pot calling the kettle black? (e) Which one is the correct sentence? (i) Neither of those mattresses feel comfortable. (ii) Neither of those mattresses are feeling comfortable. (iii) Neither of those mattresses feels comfortable. (iv) Neither of those mattresses have felt comfortable.",,\(\times \),
911270617490,2363870,English,other,other/911270617490.jpg,2/5,Change the following words as instructed in the brackets : (a) I nquisitive (synonym) (b) Patriot (adjective) (c) Inimical (antonym) (d) Propound (synonym) e) Sire (feminine),,\(\times \),
257947579637,2363870,English,other,other/257947579637.jpg,5/5,Transform the following sentences as directed : (a) Only Allah can help us. (Make it negative) (b) My hair grows very fast. (Make it exclamatory) (c) Let the boy be warned. (Make it active) (d) I read books for pleasure. (Make it complex) (e) I am sure that he will succeed. (Make it simple),,\(\times \),
313736793650,2363870,English,other,other/313736793650.jpg,3/5,Answer the following questions : (a) The idiom ‘going south’ refers to _____. (b) British Bangalis are _____ important part of _____ Bangladeshi diaspora who are living abroad. (Use appropriate articles in the gaps.) (c) What is the adjective of the word “Enthusiasm”? (d) What does the phrase “Sine Die” mean? (e) Pick the correct sentence: ( i ) I owe to you (ii) I am owing to you (iii) I owe you (iv) I owe at you,,\(\times \),
370622770051,2363870,ICT,other,other/370622770051.jpg,10/10,Write the Boolean expression for the logic circuit shown below and construct its truth table.,[ চিত্রে দে খানো লজিক বর্তনীর বুলিয়ান সম্পক লিখ এবং এর ট্রু থ ে টবিল তৈরি কর। ],\(Y=AB+\overline{A}\overline{B}\) \(=\) \(\overline{A⊕B}\) \(Y=AB+\overline{A}\overline{B}\) \(=\) \(\overline{A⊕B}\),
909400985932,2363870,ICT,other,other/909400985932.jpg,10/10,Write the Boolean expression for the logic circuit shown in the figure and create its truth table.,[ চিত্রে দে খানো লজিক বর্তনীর বুলিয়ান সম্পক লিখ এবং এর ট্রু থ ে টবিল তৈরি কর। ],\(Y=AB+\overline{A}\overline{B}\) \(Y=AB+\overline{A}\overline{B}\),
591701531531,2363870,English,other,other/591701531531.jpg,4/5,Fill in the gaps with appropriate articles: (a) __ Mr. Rahim called at my office. (b) He struck me on___ head. (c) I see you are __ Wordsworth. (d) Cholera has broken out in___ village. (e) He has___ red and white horse.,,\(\left(01\times 05\right)=05\),
871743095181,2363870,English,other,other/871743095181.jpg,4/5,Rewrite the following sentences using right form of verbs: (a) I (to finish) long before you get back. (b) Rima talks as if she (to be) a leader. (c) The light went out while we (to have) our supper. (d) He (go) to bed before I came. (e) You had better (to take) rest.,,\(\left(01\times 05\right)=05\),
191042040579,2363870,English,other,other/191042040579.jpg,4/5,"Transform the following sentences as directed: (a) In 1980 s, Maradona was the most popular footballer in the world. (Make it positive) (b) No other virtue in a man’s life is as important as honesty. (Make it comparative) (c) When I saw him, I told him the fact. (Make it passive) (d) Bad temper should be controlled for our own sake. (Make it active) (e) Very few persons were as vindictive as Rajib. (Make it superlative)",,\(\left(01\times 05\right)=05\),
678773694417,2363870,English,other,other/678773694417.jpg,3/5,Fill in the gaps with appropriate preposition: (a) The driver stopped just__ time to avoid an accident. (b) Mills and factories in our country throw poisonous chemicals and waste products___ water. (c) The guard left the office key___ security-in-charge. (d) Quinine cures a man___ malaria. (e) Virtue will prevail___ evils one day.,,\(\left(01\times 05\right)=05\),
550690176367,2363870,English,other,other/550690176367.jpg,5/5,Write down a short paragraph on ‘Price Hike’.,,"‘Price Hike’ Price hike, or the increase in the cost of daily essential commodities, is one of the most talked-about issues at present. In our country, it has become a regular phenomenon. The prices of daily necessities are soaring sky-high and going beyond the reach of the poor and lower-middle-class people. There are several causes behind this price hike. Hoarding of essential goods by dishonest businessmen is one of the major reasons. Smuggling and black marketing by traders and others are also significant contributors to the price rise. Many dishonest individuals have earned huge amounts of black money through these illegal means, causing great suffering to the public. Shortage of supply due to low production further accelerates the price hike of essential items. At present, syndicate-based business operations have worsened the situation. Due to inflation, the crisis is more acute in our country. The government's mechanism to curb price hike is often ineffective. Many poor villagers cannot afford two square meals a day. As a result, they frequently suffer from malnutrition and other diseases, and some even die without receiving proper medical treatment. Public awareness against illegal hoarders, smugglers, and black marketeers is essential to remove this curse from the country. Marks Distribution: 0.5 mark for writing the title: Price Hike 01 mark for explaining what price hike is and its current relevance. 1.5 marks for describing the causes such as hoarding, smuggling, black marketing, and syndicates. 01 mark for explaining the effects on poor people and their health. 01 mark for suggesting solutions like public awareness and government action. Instructions: * Students must write it within one single para. If it becomes more than one para , 50% marks must be deducted from the deserved marks. * Students must write it within the 100 word-limit. For exceeding the 100 words limit, 0.5 marks have to be deducted from the deserved marks. * 0.5 mark will be deducted for one or two (spelling or grammatical) mistakes and 01 mark for three or more (spelling or grammatical) mistakes.",
104793650627,2363870,English,other,other/104793650627.jpg,5/2,"Summarize the poem below: I will arise and go now, and go to Innisfree, And a small cabin build there, of clay and wattles made: Nine bean-rows will I have there, a hive for the honeybee, And live alone in the bee-loud glade. And I shall have some peace there, for peace comes dropping slow, Dropping from the veils of the morning to where the cricket sings; There midnight’s all a glimmer, and noon a purple glow, And evening full of the linnet’s wings. I will arise and go now, for always night and day I hear lake water lapping with low sounds by the shore; While I stand on the roadway, or on the pavements grey, I hear it in the deep heart’s core.",,"Summary: The speaker longs to escape busy life and live in peace at Innisfree. He imagines a quiet cabin, natural beauty, and the gentle rhythm of bees, birds, and lake water. Though in the city, he carries the sound of Innisfree within his heart. The poem shows the deep human desire for solitude and peace through nature. Marks Distribution: 0.5 mark for mentioning desire to escape. 01 mark for referring to nature and peaceful life. 01 mark for showing emotional connection to Innisfree. Instructions: ** Students have to write within 55 words . If write more than that, 0.5 mark will be deducted . Comment: Write not more than one third of the text/ Write within one third of the text. ** For one or two (spelling or grammatical) mistakes 0.5 mark has to be deducted and three or more (spelling or grammatical) mistakes 01 mark has to be deducted.",
476135194518,2363870,English,other,other/476135194518.jpg,5/2,Re-write the sentences with the right form of verbs: (a) Neither Talha nor his brothers (be) present in the family meeting yesterday. (b) I was looking forward to (hear) from you. (c) The poor (be) always neglected by society. (d) Ammar despises (take) exercise. (e) She got me (fix) her computer.,,\(\times \),
259307431957,2363870,English,other,other/259307431957.jpg,5/2,"Fill in the gaps with appropriate words: World Environment Day, observed on June 5, is a global event aimed at raising (a) _____ about environmental issues. Every year, a different theme is chosen to (b) _____ focus on pressing concerns like pollution, deforestation, or climate change. Governments, schools, and NGOs organize programs to (c) _____ public participation in green initiatives. Citizens engage in activities such as planting trees, cleaning drives, and (d) _____ awareness campaigns. The day serves as a reminder of our (e) _____ to protect and preserve the planet.",,\(\times \),
747889271443,2363870,English,other,other/747889271443.jpg,5/5,Write a Paragraph on ‘ Unlocking the Benefits of Space Exploration’.,,"Unlocking the Benefits of Space Exploration Space exploration has always captured human imagination, pushing the boundaries of what we know about the universe and our place within it. Beyond the thrill of discovery, space exploration has brought tangible benefits to humanity. Technologies developed for space missions have found everyday applications, such as satellite communication that enables global connectivity and GPS systems that revolutionize navigation. Scientific research conducted in space helps us understand Earth’s climate, weather patterns, and natural disasters more clearly, improving our ability to respond and adapt. Moreover, exploring other planets fuels innovation, inspires new generations of scientists and engineers, and encourages international cooperation. As we continue to explore the cosmos, the knowledge gained can lead to solutions for critical challenges like resource scarcity and environmental sustainability. In essence, space exploration is not only about reaching stars but also about improving life on our planet and securing a better future for generations ahead. Marks distribution: 0.5 mark for writing the title “ Unlocking the Benefits of Space Exploration” 1.5 marks for writing about “ Space Exploration ” 1.5 marks for writing about relevant innovations and uses in real life. 1.5 marks for writing about benefits & future possibilities of space exploration. Instructions: * Students must write it within one single para. If it becomes more than one para , 50% marks must be deducted from the deserved marks. * Students must write it within the 100 word-limit. For exceeding the 100 words limit, 0.5 marks have to be deducted from the deserved marks. * 0.5 mark will be deducted for one or two spelling mistakes and 01 mark for three or more spelling mistakes.",
350483993694,2363870,English,other,other/350483993694.jpg,5/2,"Correct the verb errors in the following passage and rewrite it. The tech startup, including its remote teams, face difficulties in maintaining workflow continuity. One of the main problems are that the software tools fails to integrate properly. The IT department doesn’t respond quickly to tickets. Productivity has dropped by 15% since the last quarter, and management begin reassessing project deadlines. Neither the CEO nor the managers was available for comment. The situation requires immediate action.",,\(\times \),
296716673649,2363870,English,other,other/296716673649.jpg,5/2,Identify the parts of speech of the underlined words of the following sentence : (a) People from all walks of life ended the meeting. (b) Thou art not so unkind. (c) Adolescents are different both from young children and adults. (d) He is small but mighty. (e) The very idea of it is absurd.,,(a) noun (b) verb (c) adjective (d) adjective (e) adjective Mark Distribution: (0.5×5) = 2.5 marks for identifying the correct parts of speech of the underlined words.,
837802153286,2363870,English,other,other/837802153286.jpg,5/2,Complete the following sentences: (a) The teacher brought three ____ (bookcase / bookcases) with him. (b) The man bought five ____ (dozen / dozens) bananas from the shop. (c) Time is money and money ____ (save / saves) time. (d) People may have many ____ (hobby / hobbies) based on their interest. (e) We are going for a tour to the Sundarbans for five ____ (day / days),,(a) bookcases (b) dozen (c) saves (d) hobbies (e) days Mark Distribution: (0.5×5) = 2.5 marks for completing the following sentences.,
869830294338,2363870,English,other,other/869830294338.jpg,5/5,Write a short paragraph on “An Ideal University” within 10 sentences.,,"An Ideal University An ideal university is a place where knowledge, innovation, and diversity thrive together. It offers a safe, inclusive environment that encourages critical thinking and open dialogue. Professors are not just experts in their fields but also passionate mentors who inspire students. The curriculum balances theory with practical experience, preparing students for real-world challenges. Cutting-edge research facilities and access to the latest technology support academic excellence. Students from different backgrounds feel valued and included, fostering global perspectives. Sustainability and community engagement are core values, guiding both campus operations and educational goals. The university promotes mental well-being and personal growth alongside academic success. Opportunities for internships, study abroad, and interdisciplinary learning are abundant. Ultimately, an ideal university shapes responsible, curious, and compassionate leaders for the future. Marks Distribution: For writing the Title "" An Ideal University "" – 0.5 mark. For mentioning the key features that define an ideal university – 01 mark. (Examples may include: Knowledge and innovation, Safe and inclusive environment, Access to technology, Global perspective, Diversity, Qualified and inspiring professors.) For explaining the importance of an ideal university – 3.5 marks Look for points such as: (Prepares students for real-world challenges, fosters personal growth and leadership, promotes research and academic excellence, supports mental well-being and critical thinking, Contributes to sustainable and responsible global citizenship) * Instructions: *Must be written in one single paragraph. If more than one paragraph: 50% of deserved marks will be deducted. *Must be within 10 Sentences. If more than 10 Sentences: 0.5 mark will be deducted from deserved total. * For every 3 grammar or spelling mistakes, deduct 01 mark from the total.",
468887044968,2565779,ICT,other,other/468887044968.jpg,8/10,Prepare a Truth Table for the logic circuit shown in Figure.,[ চিত্রে প্রদশর্িত লজিক বর্তনীটির জন্য ট্রু থ ে টবিল তৈরি কর। ],\({y}_{1}=\overline{AB}\ \) \(\ {y}_{2}=\overline{A{y}_{1}}=\overline{A.\ \overline{AB}}=\overline{A(\overline{A}+\overline{B})}=\overline{A\ \overline{B}}=\overline{A}+B\) \({y}_{3}=\overline{B{y}_{1}}=\overline{B.\ \ \overline{AB}}=\overline{B.\left(\overline{A}+\overline{B}\right)}=\overline{B.\ \overline{A}}=\overline{B}+A\) \(Y=\overline{{y}_{2}{\ y}_{3}}=\overline{{y}_{2}}+\overline{{y}_{3}}=\overline{\overline{A}+B}+\overline{\overline{B}+A}\) \(=\overline{\overline{{A.}}}\ \overline{B}+\overline{\overline{{B.}}}\ \overline{A}=A.\ \overline{B}+B.\ \overline{A}\) \(=A⊕B\),নম্ব র বণ্টনঃ \({y}_{1}=\overline{AB}\ \) ; নির্ণয় করার জন্য ০১ নম্ব র । \({y}_{2}=\overline{A}+B\) ; নির্ণয় করার জন্য ০১ নম্বর। \({y}_{3}=\overline{B}+A\) ; নির্ণয় করার জন্য ০১ নম্বর। \(Y=A⊕B\) ; নির্ণয় করার জন্য ০২ নম্ব র ।
317849505929,2565779,ICT,other,other/317849505929.jpg,10/10,Write the Boolean expression for the logic circuit shown in the figure and create its truth table.,[ চিত্রে দে খানো লজিক বর্তনীর বুলিয়ান সম্পক লিখ এবং এর ট্রু থ ে টবিল তৈরি কর। ],বুলিয়ান সম্পক : \(Y=AB+\overline{A}\overline{B}\),নম্ব র বণ্টনঃ \(Y=AB+\overline{A}\overline{B}\) ; ে লখার জন্য ০৪ নম্ব র । সঠিকভাবে ট্রু থ ে টবিল তৈরি করার জন্য ০৬ নম্ব র ।
445600693394,2565779,Biology,other,other/445600693394.jpg,5/2,,অ্যাডা±র পেশি ও অ্যাবডাকটর পেশির একটি করে উদাহরণ দাও। রৈখিক পেশির তিনটি কাজ বর্ণনা কর।,"অ্যাডা±র পেশি: লাটিসিমাস ডরসি। অ্যাবডা±র পেশি: ডেলটয়েড। রৈখিক পেশির কাজ: মানবদেহে বিদ্যমান ৬৫৬টি কঙ্কাল বা ঐচ্িছকপেশি সমন্বিতভাবে নিচে বণর্িত প্রধান কাজগুলো সম্পন্ন করে। (র) ব্যক্তির ইচ্ছা অনুযায়ী নিয়ন্ি¿ত হয়ে অঙ্গ-প্রতঙ্গ সআালনে ও চলনে সহায়তা করে। (রর) অস্িথর সাথে সংযুক্ত থেকে দেহের আক…তি প্রদান করে, দেহভঙ্গি নিয়ন্¿ণ করে এবং অভ্যন্তরীণ অঙ্গগুলোকে সুরক্ষিত রাখে। (ররর) এরা দেহের তাপ নিয়ন্¿ণ করে। (রা) উত্তেজনায় উদ্দীপিত হয়ে প্রতিবর্তী ক্রিয়ায় সহায়তা করে।",নম্বর বণ্টন: লাটিসিমাস ডরসি লেখার জন্য ০.৫ নম্বর। ডেলটয়েড লেখার জন্য ০.৫ নম্বর। রৈখিক পেশির তিনটি কাজ লেখার জন্য (০.৫ \(\times \) ৩) = ১.৫ নম্বর।
