"task_id","exam_set","script_id","question_no","question_type","max_mark","model","provider","n_runs","mean_total_score","total_score_min","total_score_max","total_score_range","total_score_std","mean_context_content_data","mean_structure_format_brevity","mean_language_mechanics","mean_originality_comparisons_paraphrase","mean_raw_total","performance_band_of_mean","cap_applied_rate","cap_reason_modal","is_attempted","synthesised","evidence_not_found_rate","model_version","thinking_level","rubric_hash","prompt_hash"
"PARA_027","SE_07_Q1","SE_07_Q1_0026","12","Paragraph","10","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","1.0","0.0","1.0","1.0","3.0","Band 1","1.0","Paragraph_Subdivisions","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","187124cf1147e980ccf1f052441e738dcd73357f05ba3e48f0521ed4a6425275"
"PARA_028","SE_07_Q1","SE_07_Q1_0027","12","Paragraph","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","3.0","0.5","0.5","7.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","126a1499b3e1c868a98573157279611ef653a8873664c7d8930baed0c14566eb"
"PARA_029","SE_07_Q1","SE_07_Q1_0028","12","Paragraph","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","3.0","1.0","1.0","2.0","7.0","Band 2","1.0","Paragraph_Subdivisions","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ab53b5479a43f0f40cdb76785adc5c74dc517a40feebd3e8d64a76aa4a10a104"
"PARA_030","SE_07_Q1","SE_07_Q1_0029","12","Paragraph","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","3.0","1.0","1.0","2.0","7.0","Band 2","1.0","Paragraph_Subdivisions","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","15955d65f5031d46b175b7180e8e81f56efd3c504b0473bb1ce1d0c900e30d46"
"PARA_031","SE_07_Q1","SE_07_Q1_0030","12","Paragraph","10","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","2.0","2.0","1.0","1.0","6.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","1941478ad58b9c2701a62e38ce8189d3c2ce435149dc28cb9998e085456bf48f"
"PARA_032","SE_07_Q1","SE_07_Q1_0031","12","Paragraph","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","3.0","3.0","1.0","1.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","04642451f16d8c379e7645585de10b7809d4176adb2d5110632d2d96ab937d13"
"PARA_033","SE_07_Q1","SE_07_Q1_0032","12","Paragraph","10","gemma","ai_studio","1","9.0","9.0","9.0","0.0","0.0","3.0","3.0","1.0","2.0","9.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","66316136375dc6940f258aeeb652ac0066d9323ae99c8d8929614d2f731ffcce"
"PARA_034","SE_07_Q1","SE_07_Q1_0033","12","Paragraph","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","2.0","2.0","1.0","2.0","7.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","aa41aed44518efffa10d213c23ab582c1d66454df98a8c0eac74b3307639c3fe"
"PARA_035","SE_07_Q1","SE_07_Q1_0034","12","Paragraph","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","2.0","3.0","1.0","2.0","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fb7a4ee4079430bd1f39e5e6d820b9187f07550353b1b51fe6862314fdf4719a"
"POEM_001","SE_07_Q1","SE_07_Q1_0000","10","Poem_Short_Answer","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ab4b00f4a109b69393822f0fdd16ea969fcf634a6250e33e2d4c1958cb62703e"
"POEM_002","SE_07_Q1","SE_07_Q1_0001","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","47eedb415b8e3cac6d305ec29be5e6c214fe3fa31c9d2aa7da5f14d258dc76d3"
"POEM_003","SE_07_Q1","SE_07_Q1_0002","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f07a28b0c5b78e21dcdd706cd8afab634e427e4684e009c6ccb83b5769f19c45"
"POEM_004","SE_07_Q1","SE_07_Q1_0003","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","0b8691a2dbb52d2f4eb28d994d6981562017d213996fbd31423eefde4fbbb112"
"POEM_005","SE_07_Q1","SE_07_Q1_0004","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8d0bd00315661a972c6df1a099a5d0d57e334676531daa95ee619d9aaa3deb82"
"POEM_006","SE_07_Q1","SE_07_Q1_0005","10","Poem_Short_Answer","5","gemma","","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","348488b318aceb1507f11cfd018e3265da72fd110ecde01ded96b21422b27e0d"
"POEM_007","SE_07_Q1","SE_07_Q1_0006","10","Poem_Short_Answer","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8da4a7379cdcbe5e7819259939eae314d8f3ad9dbdcbd8ee2a1af4fd5380dad7"
"POEM_008","SE_07_Q1","SE_07_Q1_0007","10","Poem_Short_Answer","5","gemma","","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","348488b318aceb1507f11cfd018e3265da72fd110ecde01ded96b21422b27e0d"
"POEM_009","SE_07_Q1","SE_07_Q1_0008","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","09c1aa76011bc8ad4172c895ae91f9f8e5674ee7e4fcd77a40eac284fa426610"
"POEM_010","SE_07_Q1","SE_07_Q1_0009","10","Poem_Short_Answer","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f52a5e54fd8f3f1697d14ff5c86b9fa1e04508563e2995beccd63cfa39284171"
"POEM_011","SE_07_Q1","SE_07_Q1_0010","10","Poem_Short_Answer","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3d79b58c473e5d946817c1bee2fe3c7548a1dcc1d4cfae70055c99ab61ea7b7e"
"POEM_012","SE_07_Q1","SE_07_Q1_0011","10","Poem_Short_Answer","5","gemma","","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","348488b318aceb1507f11cfd018e3265da72fd110ecde01ded96b21422b27e0d"
"POEM_013","SE_07_Q1","SE_07_Q1_0012","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b5b7c5ec5c68b35d69ed5c0f6ee0687e02b13533c8b31c87cc78cd605e452216"
"POEM_014","SE_07_Q1","SE_07_Q1_0013","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","1e6f34a748581cd55f6c9e7df920232b8fc50ee8995d3eaa72175d38246cabf3"
"POEM_015","SE_07_Q1","SE_07_Q1_0014","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","e862ffdaccc261310889ad2da60808273e54fdab6cd9578139f3f8b7ba2e1265"
"POEM_016","SE_07_Q1","SE_07_Q1_0015","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","43ea392579e642320fedf3a211b122d7b0d01db70f5325f84d8f269d5cae2243"
"POEM_017","SE_07_Q1","SE_07_Q1_0016","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f8e8afed18f1f93fc236108d11b751c36cfc24a8442349f47aff46329e1f1717"
"POEM_018","SE_07_Q1","SE_07_Q1_0017","10","Poem_Short_Answer","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","004177f16b07e9454600428ad53ec534db8ddcd44d4051211495b3270ee81ab9"
"POEM_019","SE_07_Q1","SE_07_Q1_0018","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","58fd57fe47a1ecfd6db457c5a8f5e5f920b67407b880da5e48ea3105fb607c20"
"POEM_020","SE_07_Q1","SE_07_Q1_0019","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","08e5072cefb2f78da78d05832b6f8f0d922669ea0d776979d61ae805cf5dcb6d"
"POEM_021","SE_07_Q1","SE_07_Q1_0020","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","cc1e1b7576dba077c9864985c2210d4f1887d9fd63bd2c05bbeaa0209812abc2"
"POEM_022","SE_07_Q1","SE_07_Q1_0021","10","Poem_Short_Answer","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","428d175c5f03ba7429e5f261f80d142730393f0d15e2e0c50af264f0f2b9377f"
"POEM_023","SE_07_Q1","SE_07_Q1_0022","10","Poem_Short_Answer","5","gemma","","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","348488b318aceb1507f11cfd018e3265da72fd110ecde01ded96b21422b27e0d"
"POEM_024","SE_07_Q1","SE_07_Q1_0023","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","23579987785ad1dde0cc580a4ce116a5ed18738b6ef8ab17500b74c1c0207605"
"POEM_025","SE_07_Q1","SE_07_Q1_0024","10","Poem_Short_Answer","5","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","4083981d2017f638fbc95d703586586133c99af8901f364244eb1cbb6a0e5c26"
"POEM_026","SE_07_Q1","SE_07_Q1_0025","10","Poem_Short_Answer","5","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","e1717f86ea47e62fe450f51e2a7361753c5607b3edfdd7e21af1f4c009c36575"
"POEM_027","SE_07_Q1","SE_07_Q1_0026","10","Poem_Short_Answer","5","gemma","","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","348488b318aceb1507f11cfd018e3265da72fd110ecde01ded96b21422b27e0d"
"POEM_028","SE_07_Q1","SE_07_Q1_0027","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c3613e4113c021bd9d63d9cdf58b13f9bfcf5e92dbb8dc1aeddaa4d2b50aa0e8"
"POEM_029","SE_07_Q1","SE_07_Q1_0028","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","0cef88f95dd40e9a1b28e9903561e37189d4717f870e736554f603a7d39738f5"
"POEM_030","SE_07_Q1","SE_07_Q1_0029","10","Poem_Short_Answer","5","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ba5f4dff279521217c348dacadb7edb39b9f340817877754ad0d5d6f6ec79e58"
"POEM_031","SE_07_Q1","SE_07_Q1_0030","10","Poem_Short_Answer","5","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","6912cf0d0976faaa7dacb006fa40074a250543097742dba6e664e0786c9e1972"
"POEM_032","SE_07_Q1","SE_07_Q1_0031","10","Poem_Short_Answer","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","2a5819b1660cb61bdb054986004d9af01ec6ab8a69c7c4c53964226793d458bb"
"POEM_033","SE_07_Q1","SE_07_Q1_0032","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","25aa05b1b4c8b5f60a386867c5e43ab6ae088761be1bd187ed7d8ebcb193e79b"
"POEM_034","SE_07_Q1","SE_07_Q1_0033","10","Poem_Short_Answer","5","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","7e07bcbf912c389c61da32317a918e92da0f0d1dfca8362250a1bebae9e68c35"
"POEM_035","SE_07_Q1","SE_07_Q1_0034","10","Poem_Short_Answer","5","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","dca528ab08728ff7f1e2ab1a143cacb4ffbb66668d6c8ac73d1238c0085302e5"
"REARR_001","SE_07_Q1","SE_07_Q1_0000","9","Rearrange","8","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 1","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8a7770839a12009702462aa4dfb699f69ce041e3882799c5f52d0dbf02be8578"
"REARR_002","SE_07_Q1","SE_07_Q1_0001","9","Rearrange","8","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","7.0","0.0","0.0","0.0","7.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","2ea8a846812f9bc4c754a39b33dde1d4e44cbde522cff829ea5bab9e2bd60ce1"
"REARR_003","SE_07_Q1","SE_07_Q1_0002","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fc09c3c2815a88cf43b3565735abf716296cb1a83c58f0481f3a34ea80858243"
"REARR_004","SE_07_Q1","SE_07_Q1_0003","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f1d113c37a3641a35b09ea8b3d9ff4e3906e36ee2240f450db99957b90ee6f30"
"REARR_005","SE_07_Q1","SE_07_Q1_0004","9","Rearrange","8","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9a3bdae5d7ea62b1311527dae7eb67ae70406a49a602e6598cd0955725e625d0"
"REARR_006","SE_07_Q1","SE_07_Q1_0005","9","Rearrange","8","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","6e2287c8ef363002511eb9b352c8dd1b6a8dafcdf28a7020ef5476ac65ad29c5"
"REARR_007","SE_07_Q1","SE_07_Q1_0006","9","Rearrange","8","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 1","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","6d0ad6ecbcce5206ed2a79301c47f8e1eef6b0859a328128fd30c507c588f1e7"
"REARR_008","SE_07_Q1","SE_07_Q1_0007","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fc09c3c2815a88cf43b3565735abf716296cb1a83c58f0481f3a34ea80858243"
"REARR_009","SE_07_Q1","SE_07_Q1_0008","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fc09c3c2815a88cf43b3565735abf716296cb1a83c58f0481f3a34ea80858243"
"REARR_010","SE_07_Q1","SE_07_Q1_0009","9","Rearrange","8","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","6.0","0.0","0.0","0.0","6.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","df0f9d3acd69c5791df1c9941b7af5b4c461df808605263874c860de23f90070"
"REARR_011","SE_07_Q1","SE_07_Q1_0010","9","Rearrange","8","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","528c1cb4b21e7f7396f310d93944e97658d5d3ca85bd27576afb3e655c9714c8"
"REARR_012","SE_07_Q1","SE_07_Q1_0011","9","Rearrange","8","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","cc68d9428755af0ef96f2159a1a4240a6b14e6201622139abcd4cffb7e7bbc88"
"REARR_013","SE_07_Q1","SE_07_Q1_0012","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f080f924dc489931a4bad9eab00ec6cb6a4c783e611e5c390e70e680cbc9e7af"
"REARR_014","SE_07_Q1","SE_07_Q1_0013","9","Rearrange","8","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","6.0","0.0","0.0","0.0","6.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f524f74d88715f99e0b3bc030d4088b3945756601045d7d8b11c17d897894e8d"
"REARR_015","SE_07_Q1","SE_07_Q1_0014","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","97ea8502bbd14938465d5571f77804beac54dc26deb8b44e45b1ad5f335d18af"
"REARR_016","SE_07_Q1","SE_07_Q1_0015","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fc09c3c2815a88cf43b3565735abf716296cb1a83c58f0481f3a34ea80858243"
"REARR_017","SE_07_Q1","SE_07_Q1_0016","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","5f1af8c6e6d36d86c30cd8852096035fa1eb2cc91563fde8926a89bdb547ec16"
"REARR_018","SE_07_Q1","SE_07_Q1_0017","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c2ac6294be9b76591863e0029670c8ebd924311c7f7b886cc4f26e731695041f"
"REARR_019","SE_07_Q1","SE_07_Q1_0018","9","Rearrange","8","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","2882d01ca010f06b08e9c1f290e82ae7a0d9dbdb98a81f4ea8508403330ef4d2"
"REARR_020","SE_07_Q1","SE_07_Q1_0019","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fc09c3c2815a88cf43b3565735abf716296cb1a83c58f0481f3a34ea80858243"
"REARR_021","SE_07_Q1","SE_07_Q1_0020","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","50ce1cf1ac9a87771cea28b4a5ecb00979a44c7b06b35e110145c5a4e815357a"
"REARR_022","SE_07_Q1","SE_07_Q1_0021","9","Rearrange","8","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 1","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ca15ba896c44c583c2d20cbe51e1384a7e4f5fb3a442a3f43f503a89655062fd"
